user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Westminster World,,The Twitter account for Westminster World news website - check us out,2015-02-07 18:23:26,137.0,94,31,False,2021-11-08 13:37:46,"We're at the NHS (Cavendish Health Centre) to find out their views regarding the compulsion of Vaccine for healthcare workers.

#NHS #nhsstaff #COVID19 #Covidvaccine https://t.co/qxTGwR2MMg","['NHS', 'nhsstaff', 'COVID19', 'Covidvaccine']",Twitter Web App,False,2021-08-11 13:37:46,2021-08-11,13:37:46,2021-08-11 13:37:46
Emily Murrell,"Worthing, England",Broadcast Engineer. MS patient. Volunteer train driver. Camper van owner. Gamer. Music obsessive. Eater of fine foods.,2014-10-29 03:11:59,38.0,134,1165,False,2021-11-08 13:38:44,"Forget those 5g basic bitches. I'm a WiFi hotspot now, motherfuckers #COVIDBooster #Covidvaccine https://t.co/Zz91RGtTJL","['COVIDBooster', 'Covidvaccine']",Twitter for Android,False,2021-08-11 13:38:44,2021-08-11,13:38:44,2021-08-11 13:38:44
Retribution,That space inside your Anger..,"JUST SOME GUY TRYING TO NOT BE  A LEFTIST LIBERAL MARXIST SOCIALIST NARCISSIST DEMOCRAT. I DISLIKE THEM WITH ALL THAT IS IN MY BEING.
                         Q",2013-09-29 18:27:27,594.0,329,44,False,2021-11-08 13:38:45,"#PatGray from #PatGrayUnleashed said those that call for your head when you go against the #CovidVaccine is a #Cult, of which I believe also and personally support, but his #Mormonism is a Cult also!","['PatGray', 'PatGrayUnleashed', 'CovidVaccine', 'Cult', 'Mormonism']",Twitter for Android,False,2021-08-11 13:38:45,2021-08-11,13:38:45,2021-08-11 13:38:45
CNBC-TV18,,"Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow @CNBCTV18Live.

Telegram: https://t.co/OggDVMbmdE",2012-07-10 08:32:06,984972.0,188,1117,True,2021-11-08 13:39:14,"#COVIDVaccine | Govt places an order with @ZydusUniverse for supply of 1 cr doses of Zycov-D. This will cost the govt a total of ₹358/dose, with ₹265 for the jab &amp; ₹93 for its needle free applicator. Overall cost of the 3-dose regimen will stand at ₹1,074. @ekta_batra https://t.co/2opXMOuI8R",['COVIDVaccine'],Twitter Media Studio - LiveCut,False,2021-08-11 13:39:14,2021-08-11,13:39:14,2021-08-11 13:39:14
Matt Fisher,"Westborough, MA","General Counsel @cariumcares. #HIPAA, privacy/security. Host #HCdeJure @abahealthlaw Council #HIMSS Digital Changemaker. Views≠legaladvice",2011-07-19 11:19:26,7363.0,1826,8354,False,2021-11-08 13:40:00,"Good news to hear #healthcare system making it easier for #patient to demonstrate #CovidVaccine status. However, standardizing there would be helpful as opposed to fragmentation. https://t.co/EYPG9ckFZT https://t.co/uw8PSBBK5I","['healthcare', 'patient', 'CovidVaccine']",TweetDeck,False,2021-08-11 13:40:00,2021-08-11,13:40:00,2021-08-11 13:40:00
Mary Fernando MD,🇨🇦 ,"Mom, wife, doctor and writer. Care deeply about 🇨🇦 and places where politics meets patients. Born feisty. Writer for @MedicalPost @Sleuthsayers",2017-04-25 12:48:17,10600.0,3246,153672,False,2021-11-08 13:43:40,"Those without #thirddose are dying 5+ months after their second #Covidvaccine 

Yet, we make seniors  wait 6 months for their #thirddose

There's no evidence for this

In my pinned tweet and article below shows no more than 5 months. 

#NACI 

#cdnpoli 

https://t.co/gnG3Ap1jZb https://t.co/pdty4r8qB3","['thirddose', 'Covidvaccine', 'thirddose', 'NACI', 'cdnpoli']",Twitter Web App,False,2021-08-11 13:43:40,2021-08-11,13:43:40,2021-08-11 13:43:40
Jennifer Manganello😷💬👩🏻‍🎓,"Albany, NY","mom & public health communication prof @UAlbanySPH
alum @JohnsHopkinsSPH & @BUSPH 
""The biggest problem in communication is the illusion it has taken place"" -GS",2016-04-11 10:56:50,2345.0,4978,10294,False,2021-11-08 13:45:21,My guy got his #CovidVaccine yesterday....he was so happy to get it and so far reporting just some mild soreness in his arm. I heard him talking to a friend who asked him how it was and he told him it went great. Proud #PublicHealth mom!,"['CovidVaccine', 'PublicHealth']",Twitter Web App,False,2021-08-11 13:45:21,2021-08-11,13:45:21,2021-08-11 13:45:21
Wolves Council,"Wolverhampton, England",City of Wolverhampton - the City in the Black Country. To report an issue please visit: https://t.co/MIZJQVfWR1 👍,2010-08-10 15:03:58,21583.0,1197,5322,True,2021-11-08 13:46:13,"More than a third of a million #Covid-19 1st &amp; 2nd vaccinations have now been given in Wolverhampton. Latest data shows that 174,258 1st doses of the vaccination have been administered, with 159,368 residents also having their 2nd Full story: https://t.co/V6Hag0VmGu #CovidVaccine https://t.co/mc3gKLLhef","['Covid', 'CovidVaccine']",Orlo,False,2021-08-11 13:46:13,2021-08-11,13:46:13,2021-08-11 13:46:13
Monique C Gore-Massy (she/her) at #ACR21,"Earth most times,NYC sometimes","🏆Global &Natl #Lupus Advocate/ #DEI #PatientLeader/#Motivational Spkr/#Activist #God 🙌🏽, #ACR21",2010-07-30 13:58:22,1029.0,2235,7581,False,2021-11-08 13:48:16,"#ACR21 _Study Group: #APS
Patients must get #Covidvaccine, inquire about risk factors,&amp; management guidance recommendations (IVIG, Hepron..) Hope:some therapies coming out of #Covid19,might be ones to consider for #rheumatology @DorukErkanMD @APS_ACTION  #bloodclots #autoimmune https://t.co/Z25Utdb27o","['ACR21', 'APS', 'Covidvaccine', 'Covid19', 'rheumatology', 'bloodclots', 'autoimmune']",Twitter for iPhone,False,2021-08-11 13:48:16,2021-08-11,13:48:16,2021-08-11 13:48:16
Dianna,"Moore, OK","Mama of twins, wife to hunky hubby, friend, 5th generation Okie, empath, feminist, zookeeper of the wildest zoo around ...she/her",2008-08-08 20:05:22,128.0,306,22668,False,2021-11-08 13:56:09,"One is clearly happier than the other, but they both got shot #1. This mama is feeling relieved and emotional 😭😭 #COVID19 #VAXXED #GetVaccinated #CovidVaccine https://t.co/sUsH4bz7qw","['COVID19', 'VAXXED', 'GetVaccinated', 'CovidVaccine']",Twitter for iPhone,False,2021-08-11 13:56:09,2021-08-11,13:56:09,2021-08-11 13:56:09
