user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Maria,"London, England","If there's a button that shouldn't be pressed, then usually, I'm the one who regretfully presses it. Sorry in advance.

#FreePalestine #BDS #NoVaccineMandates",2019-03-23 22:40:10,445.0,329.0,1533.0,False,2021-12-07 09:41:55,"The whole magic of Christmas is fading away since it only seems to be about covid19 and vaccines. 

I used to like @realmartinkemp but I feel sick watching him coerce others to get jabbed. 

Why are these ads happening???? #NHS #CovidVaccine #NoVaccineMandates #Santa https://t.co/7Ish4tjiMi","['NHS', 'CovidVaccine', 'NoVaccineMandates', 'Santa']",Twitter Web App,False,2021-07-12 09:41:55,2021-07-12,09:41:55,2021-07-12 09:41:55
Chirantan Chatterjee,"Brighton, UK","Views my own,Dad.@SPRU @SussexUBusiness Reader in Economics of Innovation|@HooverInst Fellow @Stanford| PhD @CarnegieMellon |Visiting Prof (Econ) @IIMAhmedabad",2009-08-16 16:01:40,1926.0,4241.0,70941.0,False,2021-12-07 09:43:10,"We maybe #blase &amp; #tired but sorry we can't give up for our friends in remote #Arusha, #Malawi or #Botswana 👇🏽 #patentwaiver #CovidVaccine @TheWireScience 🛎🌐#OneWorld

https://t.co/Wio3ODGxQt","['blase', 'tired', 'Arusha', 'Malawi', 'Botswana', 'patentwaiver', 'CovidVaccine', 'OneWorld']",Twitter Web App,False,2021-07-12 09:43:10,2021-07-12,09:43:10,2021-07-12 09:43:10
Vicki Moritz-Henry,"Clermont-Ferrand, France",2021 #MarketingChampion | @Salesforce Certified Instructor | 11x Certified | 3x Mom 👩‍👧‍👦 | 5x #Trailhead Ranger | Head of Training @SupermumsGlobal,2012-11-13 20:04:04,1860.0,2990.0,4198.0,False,2021-12-07 09:48:48,"My 1 yo has inherited my sense of sarcasm - he's shouting ATCHOUM in the middle of a full vaccination center waiting room...

#CovidVaccine #LuckyHesCute #BoosterShot https://t.co/hougwCoLEM","['CovidVaccine', 'LuckyHesCute', 'BoosterShot']",Twitter for Android,False,2021-07-12 09:48:48,2021-07-12,09:48:48,2021-07-12 09:48:48
DrCath,London,"Modern woman juggling being a public health doctor, academic, writer, intrepid explorer of culture, health sleuth, fit wannabe & prime minister of my household.",2009-07-17 16:31:10,643.0,966.0,1598.0,False,2021-12-07 09:49:19,"Out of isolation and negative LFD to boot! I hopped, skipped and jumped out of the house. Thanks to #CovidVaccine I had a short self limiting illness #VaccinesWork","['CovidVaccine', 'VaccinesWork']",Twitter for iPhone,False,2021-07-12 09:49:19,2021-07-12,09:49:19,2021-07-12 09:49:19
Igor Os,"Wilmington, Delaware","Experienced #Unix and #Linux #SysAdmin with over twenty years background in Systems Analysis, Problem Resolution, Application Support, and Process #Automation.",2020-05-02 16:49:58,4231.0,4571.0,3178.0,False,2021-12-07 09:49:22,"Chakras, crystals and conspiracy theories: how the wellness industry turned its back on Covid science . https://t.co/120JGdJlQB Its gurus increasingly promote vaccine scepticism, conspiracy theories... #Covidvaccine #reducetherisk #socialmedia #wearamask #wellnesscommunity","['Covidvaccine', 'reducetherisk', 'socialmedia', 'wearamask', 'wellnesscommunity']",tshell-bash,False,2021-07-12 09:49:22,2021-07-12,09:49:22,2021-07-12 09:49:22
TIMES NOW,India,TIMES NOW is India’s most watched English news channel. Follow for lightning fast #BreakingNews and #Alerts.,2011-01-20 12:17:23,10137855.0,377.0,4.0,True,2021-12-07 09:50:00,"No #COVID vaccination for children for now; decision likely next year: #NTAGI at key meet.

#Covid19 #CovidVaccine 

https://t.co/5tyrS7thAY","['COVID', 'NTAGI', 'Covid19', 'CovidVaccine']",TweetDeck,False,2021-07-12 09:50:00,2021-07-12,09:50:00,2021-07-12 09:50:00
Janet Fyle,"London, England",UK Londonista via Sierra Leone🇸🇱🇬🇧 Midwife/Policy Advisor #activist #campaigner #EndFGM & #VAWG #LeaveNoGirlBehind #LevelThePlayground4All #BMM,2009-10-13 20:17:41,2634.0,1513.0,1718.0,False,2021-12-07 09:50:56,The century’s #Icon has said it based on the science. #CovidVaccine is safe for pregnant women Unvaccinated pregnant women are at high risk of serious illness from Covid-19 Getting vaccinated &amp; boosted is best way to protect ourselves #DameSarahGilbert Thx for thinking of #Africa,"['Icon', 'CovidVaccine', 'DameSarahGilbert', 'Africa']",Twitter for iPhone,False,2021-07-12 09:50:56,2021-07-12,09:50:56,2021-07-12 09:50:56
Dr Stuti Mishra Sharma,"Jabalpur, India","Assistant Professor, Plant Breeding & Genetics | Pulse Breeder | Writer | Dancer | Traveller | Mahakaal Devotee |",2020-08-06 18:08:45,4779.0,129.0,12173.0,False,2021-12-07 09:52:19,First dose vaccination done 💉✌🏼#CovidVaccine #COVISHIELD #vaccinated #CoronaVaccine https://t.co/fHzkVFVsIj,"['CovidVaccine', 'COVISHIELD', 'vaccinated', 'CoronaVaccine']",Twitter for iPhone,False,2021-07-12 09:52:19,2021-07-12,09:52:19,2021-07-12 09:52:19
Sharon Molloy,Midlands,Passionate  about social justice  and Our NHS. constantly campaigning for a better world .,2012-06-16 18:04:50,367.0,753.0,8347.0,False,2021-12-07 09:56:24,@BBCMorningLive Please correct your Doctor. If you are high risk you have 3 CV19 jabs and then the booster 6 months later #CovidVaccine,['CovidVaccine'],Twitter for iPhone,False,2021-07-12 09:56:24,2021-07-12,09:56:24,2021-07-12 09:56:24
Celio,🌍,"Randomly opinionated by default, don't take it personal. 

Never take life too seriously, no one is getting out alive... Just enjoy the ride.",2010-10-04 14:58:55,868.0,771.0,16084.0,False,2021-12-07 09:56:48,"CEO of @Ofcom replaced a month before Lockdown started - March 2020.

Makes me wonder if that's the reason MEDIA is allowed to spread misinformation without investigation/intervention, and not reporting protests around the World against #CovidVaccine  #MandatoryVaccination? 🤔🤔 https://t.co/ETT2GdOZhe","['CovidVaccine', 'MandatoryVaccination']",Twitter for Android,False,2021-07-12 09:56:48,2021-07-12,09:56:48,2021-07-12 09:56:48
