user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Ponder 💉🦫 🔜 BWS & ANW,"Washington, DC",DC beaver. 35/M/cishet ally/single. Likes🚊 🌎 🐾 🎼 🎨. Alt: @ferrocastor. @twotailsfursuit suiter. PFP 🎨: @PrinceMaiArt. Bnr: @TomColetti. Some NSFW likes.,2019-04-08 16:21:09,292.0,1135,20520,False,2021-10-22 17:39:02,#COVIDBooster acquired on the first day of availability to J&amp;J recipients! J&amp;J + Moderna = 💪🏼🤞🏼. Thanks to @sailorrootscout &amp; all who helped make this happen. #vaccinated #doublevaxxed #boostershot #COVIDvaccine @ NoMa https://t.co/KcsYSNuolP,"['COVIDBooster', 'vaccinated', 'doublevaxxed', 'boostershot', 'COVIDvaccine']",Instagram,False,2021-10-22 17:39:02,2021-10-22,17:39:02,2021-10-22 17:39:02
John Kelly,,,2021-09-22 09:05:01,8.0,105,65,False,2021-10-22 17:41:02,"@Dempz8 Something very odd about this...↘️😱
#COVID19 #CovidVaccine https://t.co/0O9YDG5W6C","['COVID19', 'CovidVaccine']",Twitter for Android,False,2021-10-22 17:41:02,2021-10-22,17:41:02,2021-10-22 17:41:02
Tanalyn Dollar,St Louis area,"Agile and behavioral marketing, family, community causes, blockchain, AI, always be learning.",2007-05-15 22:41:36,79.0,465,2126,False,2021-10-22 17:41:08,https://t.co/7YWQwFC15S Study of 68 countries: he sole reliance on vaccination to combat COVID must be re-examined. #covidreport #CovidVaccine,"['covidreport', 'CovidVaccine']",Twitter for Android,False,2021-10-22 17:41:08,2021-10-22,17:41:08,2021-10-22 17:41:08
RICK,long island,"Not everybody has to agree to everything.
Beatles/McCartney, Photography, NY Islanders, Star Trek, Old TV shows & monster movies, ( cause I'm old )",2009-10-13 10:30:44,788.0,847,98951,False,2021-10-22 17:42:43,"https://t.co/bAzmwB3iVd
The dude that works on my cars....over a year now

#COVID19 
#CovidVaccine","['COVID19', 'CovidVaccine']",Twitter for Android,False,2021-10-22 17:42:43,2021-10-22,17:42:43,2021-10-22 17:42:43
Fiore DiNotte,,"Intuitive researcher #Literature #DivineFeminine. #AAPI
#Indigenous 
#BlackLivesMatter #Ecofeminism
#AntiWar
#BioIntegrity vs.#BioColonialism",2017-12-18 23:43:16,404.0,1680,8661,False,2021-10-22 17:42:55,"#VAERS #covidvaccine #hospitalizations. I hope the pediatric ICUs are ready. 

#pediatrics

From the 10/15/2021 release of VAERS data:
Found 83,412 cases where Vaccine targets COVID-19 (COVID19) and Hospitalized

https://t.co/PoyKMQajmv https://t.co/GC8e5clYxf","['VAERS', 'covidvaccine', 'hospitalizations', 'pediatrics']",Twitter Web App,False,2021-10-22 17:42:55,2021-10-22,17:42:55,2021-10-22 17:42:55
"Linda Eckert, MD",,my tweets are my own | Ob/Gyn | writer dr linda eckert | women’s health advocate| mom & wife | seeker of justice| UW| Presbyterian| instagram drlindaeckert,2019-04-24 17:22:29,217.0,207,197,False,2021-10-22 17:45:01,@kevinault Thank you for getting this reassuring and important news out there!  Let’s magnify these messages to help #pregnant individuals feel great about protecting themselves and their fetus with #CovidVaccine @idsog_org @acog,"['pregnant', 'CovidVaccine']",Twitter for iPhone,False,2021-10-22 17:45:01,2021-10-22,17:45:01,2021-10-22 17:45:01
TXCOVIDRECOVERY,"Rio Grande Valley, TX","Texans Recovering Together - Crisis Counseling Program 
Email: txcovidrecovery@ttbh.org
Office: M-F 8am-5pm (956)520-8900
24 Hour Crisis Hotline: 833-986-1919",2020-05-27 19:45:40,121.0,533,54,False,2021-10-22 17:47:30,COVID-19 Vaccines available at Texas Scripts Pharmacy in McAllen from 9am-5pm. #TexansRecoveringTogether #McAllen #HidalgoCounty #TexasScripts #COVID19 #COVID19Vaccine #CovidVaccine #BoosterShots https://t.co/FrtwPgIGRy,"['TexansRecoveringTogether', 'McAllen', 'HidalgoCounty', 'TexasScripts', 'COVID19', 'COVID19Vaccine', 'CovidVaccine', 'BoosterShots']",Twitter Web App,False,2021-10-22 17:47:30,2021-10-22,17:47:30,2021-10-22 17:47:30
Step #NoLockDowns,UK,Still #WMD White Male Downtrodden (oppressed and treated badly by people in power). @beatthesystem1 on #Parler @beatthesystem on #Gab,2011-05-21 17:18:55,3324.0,4951,136338,False,2021-10-22 17:49:30,"@sajidjavid Stop the experiment, it isn't working! #CovidVaccine #notinthemood #murder https://t.co/fLoEmJ4Gbp","['CovidVaccine', 'notinthemood', 'murder']",Twitter Web App,False,2021-10-22 17:49:30,2021-10-22,17:49:30,2021-10-22 17:49:30
Gemma Styles 💙,Shropshire UK,"Therapy Quality Improvement Lead with SaTH. Mother of three teenagers, wife , daughter, friend (she/her) views are my own",2015-03-16 08:07:13,229.0,180,3891,False,2021-10-22 17:50:46,Today I have been boosted and de-flued #CovidVaccine #FluVaccine https://t.co/1js7zU9zV7,"['CovidVaccine', 'FluVaccine']",Twitter for iPhone,False,2021-10-22 17:50:46,2021-10-22,17:50:46,2021-10-22 17:50:46
Heman NaMo 🙏🙏,New Delhi,#OnlyModi #Modi #Modi  Fan of Prime Minister of India 🇮🇳 Proud to be Followed by Modi ji,2010-12-12 12:15:04,41678.0,562,42126,False,2021-10-22 17:51:54,"@desimojito @nareshbareth I and my family paid for our #CovidVaccine 

We wanted deserving to get free",['CovidVaccine'],Twitter for iPhone,False,2021-10-22 17:51:54,2021-10-22,17:51:54,2021-10-22 17:51:54
