user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Marlee McCormick,"Dallas, TX",Co-Host “KB & Marlee in the Morning @921hankfm | @AP award winning broadcaster | @TexasExes 🤘(Tweets are my own & do not reflect my employer),2012-01-15 16:27:46,1150.0,555.0,8451.0,False,2021-02-24 23:01:33,So this just happened 💉 #covidvaccine big thanks ⁦@fema⁩ and ⁦@USArmy for facilitating ⁦@DCHHS⁩ https://t.co/ICTAerk9uF,['covidvaccine'],Twitter for iPhone,False,2021-02-24 23:01:33,2021-02-24,23:01:33,2021-02-24 23:01:33
Melanie Connolly,"Austin, TX","Medical Illustrator & 3D Animator in #Austin, TX. #SoMe for @AMIdotorg, @ATX_healthcare @ChiMedGraphics. #HealthTransformation #PatientEducation #medart #sciart",2014-10-30 02:14:08,1513.0,4624.0,3447.0,False,2021-02-24 23:01:53,"SO excited to be working on this #COVIDVaccine hesitancy series with @ChelseaBrass, a @UTexasMoody
 doctoral studen… https://t.co/OBeHlWa347",['COVIDVaccine'],Twitter Web App,False,2021-02-24 23:01:53,2021-02-24,23:01:53,2021-02-24 23:01:53
Asma Jama,"Minneapolis, MN","East African princess 🇰🇪🇸🇴, social justice activist #FreePalestine #AbolishIce #AntiIslamaphobia #BLM #Muslimah",2009-03-23 04:45:09,445.0,1306.0,5501.0,False,2021-02-24 23:03:19,"Uncle Bernie is my hero in so many ways, he would have been an extraordinary president but I think Biden is good fo… https://t.co/uYj3iEzeg0",,Twitter for iPhone,False,2021-02-24 23:03:19,2021-02-24,23:03:19,2021-02-24 23:03:19
Rod Kurtz,,"Co-host,Traffic reporter, Jack of All Trades on CBC Edmonton's afternoon show @CBCRadioActive",2013-05-03 16:42:52,2084.0,914.0,542.0,True,2021-02-24 23:04:26,Next up @CBCRadioActive When can Canadians expect @healthcanada to approve the AstraZeneca and the Johnson and John… https://t.co/XeHhMIfFRT,,Twitter Web App,False,2021-02-24 23:04:26,2021-02-24,23:04:26,2021-02-24 23:04:26
Rachel Notley,Edmonton,Albertan. Mom to children & dogs. Wife. Friend. Leader of Alberta's NDP. Account run by Rachel Notley and staff. She/Her #ableg,2009-05-27 07:28:20,152709.0,10247.0,8320.0,True,2021-02-24 23:05:02,You know what would solve this? A public education campaign by the government of Alberta. They promised one and sti… https://t.co/5h43yq5Ppk,,Hootsuite Inc.,False,2021-02-24 23:05:02,2021-02-24,23:05:02,2021-02-24 23:05:02
Covid Vaccine Stats,,Daily updates on the number of COVID-19 vaccinations #COVID19 #Vaccine #Vaccination #Covidvaccine,2021-01-05 22:37:26,43.0,10.0,0.0,False,2021-02-24 23:06:15,"COVID-19 vaccination doses administrated per 100 people:
🇮🇱 84.9
🇸🇨 67.2
🇦🇪 58.0
🇵🇼 39.3
🇬🇧 27.8
🇺🇸 19.6
🇧🇭 17.1
🇨🇱… https://t.co/OCIzPgjK0h",,Twitter for iPhone,False,2021-02-24 23:06:15,2021-02-24,23:06:15,2021-02-24 23:06:15
Rachel McLawhon,"Houston, TX","#ENFP, Wife, #womanoffaith #momof3boys #moderateconservative #suburbanwoman #utsa alumni my tweets are my own and do not represent the thoughts of any employer",2009-05-18 03:30:10,901.0,2046.0,1055.0,False,2021-02-24 23:07:29,Open 7 days a week! #COVIDVaccine #houston https://t.co/9UJspzQEyv,"['COVIDVaccine', 'houston']",Twitter for iPhone,False,2021-02-24 23:07:29,2021-02-24,23:07:29,2021-02-24 23:07:29
Claudia,"Kingston, on",primary health care nurse practitioner student; northern/remote registered nurse; indigenous health ally,2019-11-20 15:30:07,43.0,123.0,288.0,False,2021-02-24 23:07:42,"Dose #1: ✅ #covidvaccine @ Kingston, Ontario https://t.co/sm3cGTuT2Q",['covidvaccine'],Instagram,False,2021-02-24 23:07:42,2021-02-24,23:07:42,2021-02-24 23:07:42
🇺🇸 TheRealGSN | Christian Watchman Youtube,"Tampa, FL","CHRISTIAN, SON TO A KING, FATHER OF 4, MARRIED 9 YEARS, PUERTO RICAN AMERICAN PATRIOT
THEREALGSNEWS OFFICIAL TWITTER
YOUTUBE 80,000 +
BREAKING NEWS + WATCHMAN",2021-02-16 21:35:27,40.0,8.0,4.0,False,2021-02-24 23:08:35,Israel Just Passed A Law Allowing Names Of Unvaccinated To Be Shared https://t.co/7dEhJHpWSW via @YouTube #Vaccine… https://t.co/Cvh05TByBK,['Vaccine'],Twitter Web App,False,2021-02-24 23:08:35,2021-02-24,23:08:35,2021-02-24 23:08:35
Covid Vaccine Stats,,Daily updates on the number of COVID-19 vaccinations #COVID19 #Vaccine #Vaccination #Covidvaccine,2021-01-05 22:37:26,43.0,10.0,0.0,False,2021-02-24 23:09:00,"Total number of COVID-19 vaccinations administrated:
🇺🇸 64.4M
🇨🇳 40.5M
🇬🇧 18.6M
🇮🇳 11.9M
🇮🇱 7.7M
🇧🇷 7.3M
🇹🇷 7.3M
🇦🇪… https://t.co/EtMugKhYAB",,Twitter for iPhone,False,2021-02-24 23:09:00,2021-02-24,23:09:00,2021-02-24 23:09:00
