user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Vàami Saka,,Vàami saka is here!🤗,2021-09-30 13:16:24,2.0,1,25,False,2021-10-21 13:19:21,"#VaccineCentury
Great accomplishment for crossing 100 crore vaccine doses!Big salute to the effort of doctors,nurses and all frontline workers. Congratulations india🇮🇳
 @narendramodi 
#vaccination #vaccines #OneBillionDoses #100CroreVaccination #LargestVaccineDrive #CovidVaccine https://t.co/hP1b1H74UZ","['VaccineCentury', 'vaccination', 'vaccines', 'OneBillionDoses', '100CroreVaccination', 'LargestVaccineDrive', 'CovidVaccine']",Twitter for Android,False,2021-10-21 13:19:21,2021-10-21,13:19:21,2021-10-21 13:19:21
Marty Lenz,In Your Ear!,"Father of 3, Husband to 1!❤️ | Co-Host @KOAColorado's Morning News🎙️📻 | Former Anchor @KCBSRadio | Always @ColoradoStateU! 

You Never Lose At Home-CGL",2012-06-12 22:44:41,1530.0,998,20447,False,2021-10-21 13:19:24,"Should immuno compromised individuals be even more inclined to get the #CovidVaccine, if recommend by their doctor? https://t.co/KayMbECLTm",['CovidVaccine'],Twitter Web App,False,2021-10-21 13:19:24,2021-10-21,13:19:24,2021-10-21 13:19:24
TIMES NOW,India,TIMES NOW is India’s most watched English news channel. Follow for lightning fast #BreakingNews and #Alerts.,2011-01-20 12:17:23,10101885.0,378,4,True,2021-10-21 13:19:49,"#BharatPrideOfBillion | 100 crore doses delivered. #India salutes #COVIDVaccine warriors.  

Take a look at this report by Pradeep Dutta from J&amp;K’s Bhimber Gali which is close to LoC. https://t.co/7t5Gk7K7Py","['BharatPrideOfBillion', 'India', 'COVIDVaccine']",Twitter Media Studio - LiveCut,False,2021-10-21 13:19:49,2021-10-21,13:19:49,2021-10-21 13:19:49
𝙼𝚒𝚜𝚜𝙻𝚢𝚗𝚡𝙻𝚊𝚖𝚋𝙱𝚊𝚒𝚛𝚍🔮🧚🏼‍♀️🧛🏻‍♀️,,God✞🇮🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿🇦🇺🇺🇸♋️HAIRDRESSER✂️MAKE-UPARTIST🎨#JUSTICEFORABUSEVICTIMS #SAVEEXOTICANIMALS|Metal|Film|TrueCrime|Novels|Photography|Art|Poems|Fitness,2018-06-21 10:37:57,124.0,490,2496,False,2021-10-21 13:19:57,"Inrelation2this,it’s #nothreat this #sideeffect,but worthit2mention2 #doctor 4anyorallgetting #2nddose #vaccine #covidvaccine. Just #feelshot &amp;#rash #doesntspread .Allin #mycase 4 #firstvaccination.Just #musclepain in #upperarm where #jab was.😑

#covidarm #hatethisshit #fuckedup https://t.co/WBcBcW3kYd","['nothreat', 'sideeffect', 'doctor', '2nddose', 'vaccine', 'covidvaccine', 'feelshot', 'doesntspread', 'mycase', 'firstvaccination', 'musclepain', 'upperarm', 'jab', 'covidarm', 'hatethisshit', 'fuckedup']",Twitter for iPhone,False,2021-10-21 13:19:57,2021-10-21,13:19:57,2021-10-21 13:19:57
SusanEleuterio,everywhere,folkloristActivisteducator,2008-11-25 21:17:06,286.0,590,6346,False,2021-10-21 13:21:28,@SenatorBraun shame on you for inviting non vaccinated police to come work in #Indiana and shame on #munster police chief Steve Sheckel for supporting #antivaxxers instead of protecting #nwi #hoosiers through the #CovidVaccine #nwitimes story,"['Indiana', 'munster', 'antivaxxers', 'nwi', 'hoosiers', 'CovidVaccine', 'nwitimes']",Twitter for iPhone,False,2021-10-21 13:21:28,2021-10-21,13:21:28,2021-10-21 13:21:28
TIMES NOW,India,TIMES NOW is India’s most watched English news channel. Follow for lightning fast #BreakingNews and #Alerts.,2011-01-20 12:17:23,10101885.0,378,4,True,2021-10-21 13:21:39,"#BharatPrideOfBillion | 1 billion #COVIDVaccine doses delivered, salute to ‘spirit &amp; science’. 

Karishma Singh reports  from Fortis Hospital, Gurugram. https://t.co/fWppTJ1HHM","['BharatPrideOfBillion', 'COVIDVaccine']",Twitter Media Studio - LiveCut,False,2021-10-21 13:21:39,2021-10-21,13:21:39,2021-10-21 13:21:39
Buddieizreal,,Whoever pays a penny for my thoughts is gonna make one hell of a return on that investment...😏☕,2020-06-18 09:48:19,352.0,139,763,False,2021-10-21 13:23:01,"@KyrieIrving 
Over a Billion People Vaccinated Worldwide. You think if something was wrong with it, we would have heard SOMETHING by now other than Nicki Minaj's cousin's, friend's, fiancee's balls? Your body Your choice, just stop virtue signaling the rest of us.
#CovidVaccine https://t.co/2VOVfqHp65",['CovidVaccine'],Twitter for Android,False,2021-10-21 13:23:01,2021-10-21,13:23:01,2021-10-21 13:23:01
Mark Smith,Hertfordshire,"Father to a bright good looking son, Director of my own company & a single figure golf handicap. Oh, and Park Lane Season Ticket Holder 👌",2013-02-12 12:35:27,332.0,699,19688,False,2021-10-21 13:23:51,"@A40David @TiceRichard If I read you correctly, you would instruct Doctors to disregard their Hippocratic Oath to appease your petty rant about a virus with a 99.76% survival rate? 
Should diabetes who refuse to diet be denied treatment? Should cancer patients who smoke be denied? 🤷‍♂️ #CovidVaccine",['CovidVaccine'],Twitter for iPad,False,2021-10-21 13:23:51,2021-10-21,13:23:51,2021-10-21 13:23:51
"Ms. V, Esq.","ÜT: 38.893253,-77.037061","Lawyer/aspiring academic. X by date,Xennial for real. Lover of #BlackTwitter & #LawTwitter. Supporter of #BLM, #Equality, and @NA4ELP! IG:hotcocoaesq",2009-08-11 03:07:10,729.0,812,18167,False,2021-10-21 13:23:57,"A quick 🧵 on these #CovidVaccine boosters… I work with underserved communities in SE DC. When initial vaccine roll out occurred, most community outreach programs had #Moderna. At the time, a lot of folks were shopping around for #Pfizer because it was thought to be “better” 1/3","['CovidVaccine', 'Moderna', 'Pfizer']",Twitter for iPhone,False,2021-10-21 13:23:57,2021-10-21,13:23:57,2021-10-21 13:23:57
Harley,,#JUSTSAYNO #WEAREALLESSENTIAL #SUBMISSIONISDEATH #RESISTANCEISLIFE,2021-08-25 14:16:03,1.0,20,5,False,2021-10-21 13:24:11,"Saw this driving down pacific highway, cloverdale, B.C.. Wonder if it has anything to do with the quarantine camp off of pacific highway.. #CovidVaccine #covidcampBC https://t.co/LkbNmvQ3Tn","['CovidVaccine', 'covidcampBC']",Twitter for Android,False,2021-10-21 13:24:11,2021-10-21,13:24:11,2021-10-21 13:24:11
