user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Abhay Rajput,,,2014-12-10 06:15:11,14.0,69.0,83.0,False,2021-05-27 18:21:53,"GST fitment panel has denied to reduce the tax slab from 12 % to 5% on products like masks, santizers, medicines and even on vaccine, shows how irrational and disoriented our establishments are of people's requirements in these testing times.
#coronavirus #COVID19 #CovidVaccine","['coronavirus', 'COVID19', 'CovidVaccine']",Twitter for Android,False,2021-05-27 18:21:53,2021-05-27,18:21:53,2021-05-27 18:21:53
Admir Molla,New York N.Y,"NYC | @nyuniversity & @rutgerslaw | War Refugee, Activist, Albanian American, Muslim. (he/him)",2013-11-29 19:02:00,5888.0,385.0,9425.0,False,2021-05-27 18:23:58,"The fact that we have to bribe people in the United States with a lottery for them to get vaccinated speaks volumes about our priorities as a nation. People around the world are dying for the #CovidVaccine, and we refuse to follow the science.",['CovidVaccine'],Twitter Web App,False,2021-05-27 18:23:58,2021-05-27,18:23:58,2021-05-27 18:23:58
andhravilas,USA,"Andhravilas Gives you  #Tollywood #Bollywood film News,#AndhraPradesh #Telangana News,#National    #Health #Business  #Trending Visit
https://t.co/VCO6LlWkBP",2010-05-10 15:40:09,2605.0,93.0,25.0,False,2021-05-27 18:24:06,"Door still open for Matthews, Chandimal's return to SL team: Arthur https://t.co/snnireg6ZV #stockstowatch #realestate #ChinaVirus #Hamas #CovidVaccine","['stockstowatch', 'realestate', 'ChinaVirus', 'Hamas', 'CovidVaccine']",dlvr.it,False,2021-05-27 18:24:06,2021-05-27,18:24:06,2021-05-27 18:24:06
Jonathon Stillwell,United Kingdom,"BE KIND. BE ECO.

ON A MISSION.

All tweets are from me and me only.
Unless they're retweets.....",2020-12-16 06:44:55,38.0,770.0,1324.0,False,2021-05-27 18:24:21,Booked my #CovidVaccine woop woop. Excited doesn't come close.,['CovidVaccine'],Twitter for Android,False,2021-05-27 18:24:21,2021-05-27,18:24:21,2021-05-27 18:24:21
Sagarcastic07,,"Engineer 👨‍💻🖥️
Memer by hobby 😎🔥
Smile and make everyone smile 😁 Life's too short for any regrets",2020-06-02 07:46:05,10.0,15.0,68.0,False,2021-05-27 18:27:09,"I've got an 18+ joke about #CovidVaccine 💉
.
.
.
But you wouldn't get it 😂",['CovidVaccine'],Twitter for Android,False,2021-05-27 18:27:09,2021-05-27,18:27:09,2021-05-27 18:27:09
Abujah Racheal,"Federal Capital Territory, Nig","Senior Correspondent,  @nanonlineng      Date Journalist, investigative journalist. for press, interviews please contact iyejah2002@yahoo.com views are mine",2010-05-11 10:20:49,1532.0,3632.0,740.0,False,2021-05-27 18:27:55,"Doctors have generally recommended that their patients with cancer receive #COVID19 vaccines. But some people with cancer may not be as protected by the #COVIDvaccine as people without the disease, results from three new studies suggest: https://t.co/772175BhhX…@ANHEJ4","['COVID19', 'COVIDvaccine']",Twitter for iPhone,False,2021-05-27 18:27:55,2021-05-27,18:27:55,2021-05-27 18:27:55
CVS & Rite Aid Vaccine Finder VA,,Finder bot of CVS & Rite Aid #Vaccine appointments in Virginia.,2021-02-12 20:20:55,1487.0,22.0,459.0,False,2021-05-27 18:28:17,"102 CVS locations show #CovidVaccine slots in VA:
Abingdon
Alexandria
Altavista
Annandale
Arlington
Ashburn
Ashland
Baileys Crossroads
Bassett
Bedford
Blacksburg
Bristow
Brookneal
Buena Vista
Burke
Chantilly
Charlottesville
Chase City
Chatham
Chesapeake
Chester",['CovidVaccine'],Covid Vaccine Finder,False,2021-05-27 18:28:17,2021-05-27,18:28:17,2021-05-27 18:28:17
CVS Vaccine Finder - Maryland,,I'm a bot in MD looking for CVS COVID #vaccine appointments,2021-02-23 18:30:24,1265.0,9.0,200.0,False,2021-05-27 18:28:21,"99 CVS locations show #CovidVaccine slots in MD:
Aberdeen
Abingdon
Annapolis
Baltimore
Bel Air
Beltsville
Bethesda
Bowie
Brandywine
Bryans Road
Burtonsville
California
Camp Springs
Capitol Heights
Catonsville
Chesapeake Beach
Chester
Chevy Chase
Clinton",['CovidVaccine'],CVS Maryland Vaccine Finder,False,2021-05-27 18:28:21,2021-05-27,18:28:21,2021-05-27 18:28:21
GA Vaccine Finder,,I'm a new bot helping the people in Georgia find CVS COVID #vaccine appointments.  Follow me for frequent updates.,2021-04-06 16:31:47,9.0,1.0,108.0,False,2021-05-27 18:28:31,"123 CVS locations show #CovidVaccine slots in GA:
Acworth
Albany
Alpharetta
Americus
Athens
Atlanta
Auburn
Augusta
Austell
Barnesville
Baxley
Bethlehem
Blairsville
Blakely
Blue Ridge
Brookhaven
Buford
Calhoun
Canton
Carrollton
Cartersville
Cedartown
Chamblee",['CovidVaccine'],Georgia COVID Vaccine Finder,False,2021-05-27 18:28:31,2021-05-27,18:28:31,2021-05-27 18:28:31
Money9,,"India's first multi-lingual digital news platform for personal finance is here!
A TV9 Network service
#Money9Live #FinancialisingIndia #BatweKiBaat",2020-12-16 12:44:50,2657.0,0.0,77.0,False,2021-05-27 18:29:01,"A drive-in vaccination centre for beneficiaries in the age group of 18-44 years was inaugurated by Delhi Deputy Chief Minister Manish Sisodia on Thursday

#Covid19Delhi | #Covid19India | #CovidIndia | #CovidVaccine
https://t.co/XLbN9mh3fr","['Covid19Delhi', 'Covid19India', 'CovidIndia', 'CovidVaccine']",Buffer,False,2021-05-27 18:29:01,2021-05-27,18:29:01,2021-05-27 18:29:01
