user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
"Allison Lombardi, PhD","Storrs, CT","Associate Professor @UconnNeag, research #transition to college and careers, @DCDT_CEC Pres-Elect, cyclist, mostly retired runner, mom, @Cal and @uoregon alum",2010-04-29 17:13:09,582.0,937.0,5492.0,False,2021-04-12 13:34:26,Grateful for #CovidVaccine dose #1 #UConn @GrahamRifenbark https://t.co/3SUCvJKV4Z,"['CovidVaccine', 'UConn']",Twitter for iPhone,False,2021-12-04 13:34:26,2021-12-04,13:34:26,2021-12-04 13:34:26
Sam Maitland,NSW,"Anti fascist, RWNJs, big brother, government waste & Morrison. Stop corruption & cronyism. Love my cats. Retweet not necessarily endorsement.",2015-02-09 03:35:27,121.0,0.0,7482.0,False,2021-04-12 13:35:11,@deejayhodder @abc730 @latingle @GregHuntMP #MinisterKhunt is self explanatory. #auspol #CovidVaccine failure in Australia.,"['MinisterKhunt', 'auspol', 'CovidVaccine']",Twitter Web App,False,2021-12-04 13:35:11,2021-12-04,13:35:11,2021-12-04 13:35:11
Mandy Pajerski,"Broadview Heights, OH",,2013-12-28 13:09:56,272.0,415.0,6833.0,False,2021-04-12 13:35:14,Second shot done #CovidVaccine #PfizerBiontech,"['CovidVaccine', 'PfizerBiontech']",Twitter for iPhone,False,2021-12-04 13:35:14,2021-12-04,13:35:14,2021-12-04 13:35:14
David Feld,,Pace yourself,2016-11-13 02:46:24,401.0,2396.0,18433.0,False,2021-04-12 13:35:52,@gelles .#Trumpscene: Keep your distance from the 40% of the #Marines and the 41% of #MAGA #Republicans that say th… https://t.co/R9Eri2f7iz,"['Trumpscene', 'Marines', 'MAGA', 'Republicans']",Twitter Web App,False,2021-12-04 13:35:52,2021-12-04,13:35:52,2021-12-04 13:35:52
Vax Facts DDNY,New York,"We are working to provide New York’s Developmental Disabilities community with science-based information on Covid-19. 

Likes and RTs are not endorsements.",2021-02-01 17:59:09,12.0,65.0,19.0,False,2021-04-12 13:36:46,WATCH: Faculty and staff members representing @ColumbiaMed participated in videos produced to encourage their fello… https://t.co/kE21UQGIDm,,Twitter Web App,False,2021-12-04 13:36:46,2021-12-04,13:36:46,2021-12-04 13:36:46
Rebecca Rogalski,"Chicago, IL",@NotreDame alum. Investor Relations professional. Lover of cheesy puns and cheesy pizza 🍕 Views expressed are my own.,2018-10-05 19:54:30,217.0,672.0,863.0,False,2021-04-12 13:36:56,Big S/O to @moderna_tx for making me feel like I got run over by a train multiple times this morning (but I wouldn’… https://t.co/Bt9tBRgnip,,Twitter for iPhone,False,2021-12-04 13:36:56,2021-12-04,13:36:56,2021-12-04 13:36:56
SUNY Faculty Senate,"Albany, NY",The University Faculty Senate is a governance for SUNY's state-operated campuses. It serves as a deliberative body on educational policies for the SUNY System.,2016-11-28 16:43:57,643.0,82.0,63.0,False,2021-04-12 13:37:00,We applaud @GovChrisSununu change of heart and hope this spreads. #CovidVaccine https://t.co/6RNZ6qUfDd,['CovidVaccine'],Twitter Web App,False,2021-12-04 13:37:00,2021-12-04,13:37:00,2021-12-04 13:37:00
DentDoc,,"#dentist #healthcareconsultant #influencer destiny wrks,Luck.critic4 betrment #speaker #changemanagement #bettrmnts #Luvhppns ,RT R'nt endrsmnt,LUV MY Friend 👬",2009-05-06 06:03:44,1024.0,4699.0,45738.0,False,2021-04-12 13:37:05,"The actual Timmings for a #lockdown curfew shld be 1800Hrs to 6:00am 
From 6:00pm in the evening to 6:00AM in the m… https://t.co/7mvJoVGCPp",['lockdown'],Twitter for iPhone,False,2021-12-04 13:37:05,2021-12-04,13:37:05,2021-12-04 13:37:05
Julia,Austria,"socialist, feminist, violet for life, Viennese by birth, Wellingtonian at heart.
hospital law.
GEPS20 FC 1b ⚽️ 💙
she/they
#tailendersoftheworlduniteandtakeover",2009-07-01 19:56:06,463.0,690.0,31986.0,False,2021-04-12 13:37:06,"SIL has had her first, so have several of my parents' friends and some of my Twitter friends. #CovidVaccine",['CovidVaccine'],Twitter for Android,False,2021-12-04 13:37:06,2021-12-04,13:37:06,2021-12-04 13:37:06
ßórH@ñ,Bangladesh,"[Criket player ♥ Hate Celebraties😷 Drama Lover ♥_♥ ] 💜our journey will never be a stop, just like begin ✌💜We are #BDTwitterUser",2009-12-24 09:40:09,2392.0,172.0,1869.0,False,2021-04-12 13:37:26,2nd Dose vaccine also done ✌️ #CovidVaccine #Maldives,"['CovidVaccine', 'Maldives']",Twitter Web App,False,2021-12-04 13:37:26,2021-12-04,13:37:26,2021-12-04 13:37:26
