user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Allison Rosen M.S.,"Houston, TX","#Cancer survivor, patient #advocate, Public #speaker, #ptexp consultant, @UTHpromotion #healthdisparities @MDAndersonNews volunteer. #crcsm #ayacsm Views my own",2017-01-23 20:54:04,1497.0,2838,5804,False,2021-02-12 23:40:40,Thank you to @reporterjulie and the @HoustonChron for telling the story about #cancer patients &amp; survivors and the… https://t.co/lL8PPe0ZoE,['cancer'],Twitter for iPhone,False,2021-12-02 23:40:40,2021-12-02,23:40:40,2021-12-02 23:40:40
Mary Lee Taylor,"Saco, ME",#photography #NewEnglandPatriots #cats #music #tattoos #wine #beer #Reeses #icecream #coffee #Seinfeld,2009-04-25 23:32:33,75.0,257,22985,False,2021-02-12 23:42:48,Kind of appropriate quote as we continue to be separate and isolated from our friends and family. #covidsucks… https://t.co/Y0staFzzpd,['covidsucks'],Twitter for iPhone,False,2021-12-02 23:42:48,2021-12-02,23:42:48,2021-12-02 23:42:48
James Ludeman,"Tuscaloosa, AL",Host of @TalkTidal on @Tide1009 and producer of great shows! My first question to Coach Saban messed up on Zoom. Often confused with Batman,2020-02-07 22:30:42,433.0,1478,8795,False,2021-02-12 23:42:55,Got my first one today! #COVIDVaccine https://t.co/v8PJSaQDqv,['COVIDVaccine'],Twitter for iPhone,False,2021-12-02 23:42:55,2021-12-02,23:42:55,2021-12-02 23:42:55
"Italo Subbarao DO, MBA","Hattiesburg, MS","Proud DO, Believer in Hope, Innovator, Co-Founder of HiRO, Look to the skies... #DoctorsThatDO #HiROdrone #Telemedicine #AI #DisasterMed #CareyStrong",2018-04-16 15:50:23,317.0,219,4491,False,2021-02-12 23:43:38,@babydocAnita @HburgClinic @ForrestGeneral @msdh @MSAAP1 @MissyWMcGee @toby_barker @JeffGeorgeHBurg @MSFamilyDocs T… https://t.co/NshXszdA7W,,Twitter for iPhone,False,2021-12-02 23:43:38,2021-12-02,23:43:38,2021-12-02 23:43:38
Jane Fleming Kleeb,"Hastings, Nebraska",Author Harvest the Vote. Chair @nebraskadems. Pres. @boldnebraska. Board @ourrevolution. Fam 👧👩🏼👧🏻 🤠 #Recovery #NoEminentDomain #DirtRoadDem,2008-04-01 15:16:20,19471.0,8933,47940,False,2021-02-12 23:44:09,Plan in Nebraska to get a #COVIDVaccine is fend for yourself. @GovRicketts set one set of rules when Trump was in o… https://t.co/ZYnO2ndRWX,['COVIDVaccine'],Twitter for iPhone,False,2021-12-02 23:44:09,2021-12-02,23:44:09,2021-12-02 23:44:09
Kelsey Marie,"Toronto, Ontario",sweet/short/savvy/sassy/silly/sexy/somebodystopme!,2009-03-20 23:25:00,262.0,422,867,False,2021-02-12 23:44:18,@McDonalds WHY ARE WE NOT GIVING VACCINES THROUGH THE DRIVE THROUGH WINDOWS? NOW IS YOUR TIME TO SHINE... YOU GOT T… https://t.co/i0ZdSYQSBD,,Twitter for iPhone,False,2021-12-02 23:44:18,2021-12-02,23:44:18,2021-12-02 23:44:18
Greg T.,"New Orleans, LA","Cinematographer, Podcast Producer, New Orleans born and raised. Co-founder of @inDEPTHmedia, producer for @RumorFlies and many more!",2013-03-30 18:10:42,505.0,849,2422,False,2021-02-12 23:44:22,I am very proud of the work we put into this project. Please consider giving it a watch and maybe even a share!… https://t.co/G4ZkUpw2sH,,Twitter for iPhone,False,2021-12-02 23:44:22,2021-12-02,23:44:22,2021-12-02 23:44:22
Sumi Dunne,"Laois, Ireland",Mother of 4 | GP & Lecturer | @Startdoctors | @IMO_IRL | #London born | #Laois living | #Choo aficionado | Doctor #OperationTransformation | Views own |,2011-11-08 22:57:33,4073.0,1872,35527,False,2021-02-12 23:44:34,".Remote learning day 20

Yes, grandad is 86 years young tomorrow..

Yes, he will get a #COVIDVaccine very soon..… https://t.co/wZFpHf3Ev3",['COVIDVaccine'],Twitter for iPhone,False,2021-12-02 23:44:34,2021-12-02,23:44:34,2021-12-02 23:44:34
🌊 Josh smokeed 🔁 #FBR,"Arizona, USA (he/him)","I'm me. #Resist #WearADamnMask #Dad #Techie #SmallBusinessOwner #Lefty #420fam #Juggalo #SRH #Hemophilia #Atheist #Aquarius #WeAreTheValley

wife = lugiveswood",2007-12-30 13:08:35,2734.0,2734,1810,False,2021-02-12 23:44:41,I'm so happy I just booked shot one of my vaccine for 8:15 next Wednesday!! #CovidVaccine https://t.co/xpFj3wE9R3,['CovidVaccine'],Twitter for Android,False,2021-12-02 23:44:41,2021-12-02,23:44:41,2021-12-02 23:44:41
N J Mix 🦋,Nowhere in Particular,"Rogue using dumb blonde act to git yer shit. Wife to a paladin, mom to a sorceress and a valkyrie. Team Sussex. Leia is my patron saint. Free Mom Hugs 🏳️‍🌈.",2010-06-15 19:31:43,207.0,752,642,False,2021-02-12 23:45:00,@StateHealthIN @GovHolcomb Please prioritize teachers for #COVIDVaccine!! The quicker we can get schools back open… https://t.co/TrIzCC0p7K,['COVIDVaccine'],Twitter for Android,False,2021-12-02 23:45:00,2021-12-02,23:45:00,2021-12-02 23:45:00
