user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
AVAC,"New York, USA","Proven strategies for today and research for tomorrow. A global source for updates, advocacy and information on HIV prevention.",2010-04-30 17:59:21,10309.0,7420,2887,True,2021-04-07 18:14:01,"Can unprecedented success in #CovidVaccine R&amp;D boost prospects for #HIV vaccines? Our ED, Mitchell Warren, offers i… https://t.co/SvDvTccppW","['CovidVaccine', 'HIV']",Twitter Web App,False,2021-07-04 18:14:01,2021-07-04,18:14:01,2021-07-04 18:14:01
Vinod Maheshwari 🇵🇰,"Sindh, Pakistan","Father of 6-m old Baby 👨‍👩‍👧
 Caffeine Lover 🍵
Humanitarian 
A person trained just to read Doctor's handwriting 💊
 Fav Quote: Peace begin with smile🏳️ ☺️",2015-03-15 01:46:38,5847.0,929,303321,False,2021-04-07 18:14:07,"That would be much better 
If sindh govt recommends all employees of sindh must vaccinated 
&amp; All private sectors s… https://t.co/uBJFMFnjdL",,Twitter for Android,False,2021-07-04 18:14:07,2021-07-04,18:14:07,2021-07-04 18:14:07
Lindsay Houston,"Asheville, NC","Original hippie, hell-raiser, libtard, van-dwelling nomad, retired marketing exec, mask-wearing maniac, chanting Buddhist—lifetime of “good trouble” DMs deleted",2020-10-07 20:48:39,548.0,814,23687,False,2021-04-07 18:14:16,It just gets worse. #CovidVaccine https://t.co/h4zigKHo47,['CovidVaccine'],Twitter for iPhone,False,2021-07-04 18:14:16,2021-07-04,18:14:16,2021-07-04 18:14:16
BarbaraFicarra,New York,RN|Writer|SPKR|Health Journalist|Acad Author #VR|@HuffPost @CNN NewsCo frm|#lifestyle #HealthDesigner #healthydesign #health #design #hcsm #tech fdr @Healthin30,2008-08-15 16:40:04,13033.0,11730,10226,False,2021-04-07 18:14:49,"On #WorldHealthDay—grateful for the #COVIDVaccine

Working in a hospital during a pandemic will remain imprinted in… https://t.co/TRfTorG8es","['WorldHealthDay', 'COVIDVaccine']",Twitter Web App,False,2021-07-04 18:14:49,2021-07-04,18:14:49,2021-07-04 18:14:49
The Yorkshire Post,"Yorkshire, England","#TheYP - News, sport, business and more from Yorkshire's national newspaper. Talking your language. We're also on Facebook https://t.co/iN4h88EsH9",2008-06-25 10:30:47,193132.0,523,13446,True,2021-04-07 18:15:06,"Had your vaccine? Sharing your experience could really help 

https://t.co/RMzBsiwKC1

#covidvaccine #AZvaccine… https://t.co/qABDDYN1QF","['covidvaccine', 'AZvaccine']",SocialFlow,False,2021-07-04 18:15:06,2021-07-04,18:15:06,2021-07-04 18:15:06
Useless Knowledge Casey,"Orlando, FL",Comedic reviews of horror with @arthurreturns Please subscribe. #HorrorFamily #MutantFam #TheLastDriveIn #HorrorReviews #HorrorPodcast,2010-09-28 20:24:38,1837.0,3849,7837,False,2021-04-07 18:15:24,OH MY GOD THE MICROCHIP IS REAL!  #COVID19 #CovidVaccine #Microchip #Comedy #Doritos #CoolRanch #HorrorFamily… https://t.co/GNr6lLvyu6,"['COVID19', 'CovidVaccine', 'Microchip', 'Comedy', 'Doritos', 'CoolRanch', 'HorrorFamily']",Twitter for iPhone,False,2021-07-04 18:15:24,2021-07-04,18:15:24,2021-07-04 18:15:24
Harry Norrie 🇬🇧,"Falkirk, Scotland","Aim Market Trader/Investor, NEW holding #CRTM #FFWD, Holder Of #NCYT #HEMO #ARB & SYME DYOR, All Tweet & Views Are My Own I Will Not Be Silenced!!",2011-08-18 18:47:10,1291.0,1803,12361,False,2021-04-07 18:16:18,"@NidgeNuneaton It shows the lack of any plan, this is a real-life scenario not the PR BS in the media. #CovidVaccine #COVIDSecondWave","['CovidVaccine', 'COVIDSecondWave']",Twitter Web App,False,2021-07-04 18:16:18,2021-07-04,18:16:18,2021-07-04 18:16:18
Mayank Malhotra,"Ludhiana, India","insta 🆔- mayank.ib
snap 👻-  mayank.ib",2020-07-07 06:36:01,15.0,54,26,False,2021-04-07 18:16:25,"*Patient: After vaccination can I be 100% safe?*

*Doctor: People wish you a happy married life at the time of  mar… https://t.co/aMiRmTVdfK",,Twitter for Android,False,2021-07-04 18:16:25,2021-07-04,18:16:25,2021-07-04 18:16:25
DeRuyter,"England, United Kingdom","pour l'Europe, @IDparty_ - Conservative, to the Right of the #ERG - #BritishEmpire born, colonial - #LRRP - #GreenBeret - #Coldwar - #KravMaga 🥋 - #BREXIT 👏🏻",2015-09-01 11:51:50,511.0,295,51408,False,2021-04-07 18:16:33,"A really bad news story to follow, it will only encourage the anti-vaxxers in their beliefs not to get #vaccinated… https://t.co/4iT5bDC7yh",['vaccinated'],Twitter for iPhone,False,2021-07-04 18:16:33,2021-07-04,18:16:33,2021-07-04 18:16:33
"Dr. Susan Biali Haas, MD","Vancouver, Canada","Burnout Prevention, Stress Management, Mental Health, Wellness & Resilience | Medical Doctor | Psychology Today Blogger | Speaker | Coach | Author",2009-02-04 00:38:25,18580.0,10432,984,False,2021-04-07 18:16:35,SO GRATEFUL to get my #covidvaccine today as part of the local physician cohort. We have entered a critical time wi… https://t.co/TtfxLiwpjE,['covidvaccine'],Twitter Web App,False,2021-07-04 18:16:35,2021-07-04,18:16:35,2021-07-04 18:16:35
