user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Mz Saintsational,"Lafayette, La.",Hello Tweets...Follow me!!! #TeamSaints #NFLGirl #TeamCancer #TeamSingle #TeamLouisiana #TeamBBW #TeamThickGirls #ThyroidCancerSurvivor,2011-04-27 07:24:14,706.0,1806,352,False,2021-01-28 18:17:00,"#CovidVaccine # 1 

Cause both my jobs are essential!!! 🤗 

That's a shame for me to be SO dramatic!!! (tears &amp; all… https://t.co/2FvwhMdmO9",['CovidVaccine'],Twitter for Android,False,2021-01-28 18:17:00,2021-01-28,18:17:00,2021-01-28 18:17:00
"Marie Mortreux, PhD","Boston, MA",Scientist focused on the effects of partial gravity. Instructor in Neurology @HarvardMed. French and Impossibly Stubborn. Queer🌈 She/Her. Views my own.,2009-06-02 18:55:07,173.0,225,948,False,2021-01-28 18:17:07,Feeling super grateful that I could get the 1st #Covidvaccine today at @BIDMChealth ! #Pfizer https://t.co/okFnOHpr6R,"['Covidvaccine', 'Pfizer']",Twitter for iPhone,False,2021-01-28 18:17:07,2021-01-28,18:17:07,2021-01-28 18:17:07
Ted Smith,,Done with tyranny. I never thought I'd have to fight for our freedom in this country but it seems we do #FreedomOfSpeech #SaveOurRights,2018-08-06 13:42:00,66.0,272,1268,False,2021-01-28 18:17:09,"Medic dies 2 1/2 hrs after #CovidVaccine 
#AdverseEffects 
https://t.co/CQtYynABe8","['CovidVaccine', 'AdverseEffects']",Twitter for Android,False,2021-01-28 18:17:09,2021-01-28,18:17:09,2021-01-28 18:17:09
DeRuyter,"England, United Kingdom","pour l'Europe, @IDparty_ - Conservative, to the Right of the #ERG - #BritishEmpire born, colonial - #LRRP - #GreenBeret - #Coldwar - #KravMaga 🥋 - #BREXIT 👏🏻",2015-09-01 11:51:50,509.0,293,51137,False,2021-01-28 18:17:40,"@Nigel_Farage #EU bureaucrats completely inept under leadership of @EUCouncil &amp;  #vonderLeyen 🤪
Amazingly, dictator… https://t.co/DShWVhJyOR","['EU', 'vonderLeyen']",Twitter Web App,False,2021-01-28 18:17:40,2021-01-28,18:17:40,2021-01-28 18:17:40
Dr Saurav Patra,"Bhubaneswar,Orissa","Sr Consultant and Head of Biochemistry  at Care Hopitals Bhubaneswar. NABL Technical Assessor, Six sigma green belt.",2011-09-06 08:19:15,66.0,265,2847,False,2021-01-28 18:17:51,Odisha vaccination status is way ahead of other states #CovidVaccine https://t.co/h8OhciAHux,['CovidVaccine'],Twitter for iPhone,False,2021-01-28 18:17:51,2021-01-28,18:17:51,2021-01-28 18:17:51
Joe Halewood HSM,England,"Housing consultant hates ANYONE being shafted by landlords and government. I say what others don't, won't or can't about housing and homelessness because I can",2011-08-02 15:27:20,4840.0,1517,5126,False,2021-01-28 18:18:06,Tories promised 15m vaccinated by middle of February.  15m vaccinated is 30 million doses so @Conservatives have 18… https://t.co/kSPRW0vhXW,,Twitter Web App,False,2021-01-28 18:18:06,2021-01-28,18:18:06,2021-01-28 18:18:06
Virgin Media News,"Dublin, Ireland","Virgin Media News is Ireland's national independent television news service 📺12.30, 5.30 and 8pm on Virgin Media One",2009-09-09 10:28:47,69159.0,207,3,True,2021-01-28 18:18:09,#WATCH A decision on whether or not to approve AstraZeneca’s COVID-19 vaccine for the European Union is due tomorro… https://t.co/APSnOhmSFN,['WATCH'],Twitter Media Studio,False,2021-01-28 18:18:09,2021-01-28,18:18:09,2021-01-28 18:18:09
Grumpy Walrus,The Sceptred Isle ,The time has come the Walrus said to speak of many things.....like the rebirth of our Proud Nation as a Sovereign State!  Rule Britannia,2021-01-17 21:16:38,366.0,199,90,False,2021-01-28 18:18:50,Lets here it for @10DowningStreet @BorisJohnson @MattHancock 1st to license; 1st to preorder; 1st to vaccinate; Vac… https://t.co/TpO9Jv1Zfd,,Twitter for iPhone,False,2021-01-28 18:18:50,2021-01-28,18:18:50,2021-01-28 18:18:50
NHS North Central London CCG – Enfield,Enfield,"Enfield CCG has come together with Barnet, Camden, Haringey and Islington CCGs to form North Central London CCG. Follow our new account: @NHS_NCLCCG",2013-04-07 15:20:41,4667.0,814,247,False,2021-01-28 18:18:56,Your vaccination questions answered live tonight on @nomadradio #Enfield #COVID19 #CovidVaccine https://t.co/LW3HzGV66J,"['Enfield', 'COVID19', 'CovidVaccine']",Twitter Web App,False,2021-01-28 18:18:56,2021-01-28,18:18:56,2021-01-28 18:18:56
Tracey 😷💉🇨🇦 👁️‍🗨️#IamAwitness 🌈 ally #BLM,Greater Vancouver,"PRAGMATIC PROG
ATHEIST #MyBodyMyChoice
BLOCK:
MAGA MCGA RACISTS BIGOTS MISOGYNISTS  lottery Bitcoin porn n lonely ♥️ trolls
#FuckTrump 
#GunControl
#TeamTrudeau",2015-04-19 02:26:47,6568.0,3841,222238,False,2021-01-28 18:19:18,"THIS IS A GOOD READ... 
ZERO POLITICAL SLANT 
#cdnpoli
#COVID19 
#CovidVaccine 
problem: ""It's not like adding more… https://t.co/cuK8YfKMtC","['cdnpoli', 'COVID19', 'CovidVaccine']",Twitter Web App,False,2021-01-28 18:19:18,2021-01-28,18:19:18,2021-01-28 18:19:18
