user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
robert large,,,2011-11-20 23:51:13,113.0,107,32304,False,2021-01-12 02:30:13,@AnitaOakville #Canada lagging way behind in the #COVIDVaccination because of @JustinTrudeau incompetence. The… https://t.co/ql6g6KzDwj,"['Canada', 'COVIDVaccination']",Twitter Web App,False,2021-12-01 02:30:13,2021-12-01,02:30:13,2021-12-01 02:30:13
Chandan Devireddy MD MBA,"Atlanta, Georgia, USA","Interventional Cardiologist. Focus: Coronary, Valvular, & Vascular disease. Assoc Prof @EmoryMedicine, Husband, Father. Tweets=My Opinion & Not Medical Advice",2013-03-10 08:11:08,3559.0,568,1456,False,2021-01-12 02:30:25,"There are some patients who, when you see their name on the clinic schedule, you can’t wait to open the door and ju… https://t.co/gvqot7fIGu",,Twitter for iPhone,False,2021-12-01 02:30:25,2021-12-01,02:30:25,2021-12-01 02:30:25
Natalie Chuck KOAA,"Pueblo, CO",I won “Biggest Hugger” in kindergarten | @KOAA Pueblo Reporter | @UofSC Alum | Likes include coffee & cameras | Story idea? Email me! Natalie.Chuck@koaa.com,2019-06-12 22:37:40,374.0,589,959,False,2021-01-12 02:31:13,Straight from the source ⬇️ This IS the info you use if you are 70+ to join a waitlist for getting your… https://t.co/my3r5koqNC,,Twitter for iPhone,False,2021-12-01 02:31:13,2021-12-01,02:31:13,2021-12-01 02:31:13
Maureen Bodkin,"Rockville Centre, NY",,2013-11-18 23:55:55,39.0,182,4157,False,2021-01-12 02:31:33,Doing my part #covidvaccine #sciencerocks #scienceteachers #teachersofny 💪🏻💉🧬🦠 https://t.co/OpcF1sb4bQ,"['covidvaccine', 'sciencerocks', 'scienceteachers', 'teachersofny']",Twitter for iPhone,False,2021-12-01 02:31:33,2021-12-01,02:31:33,2021-12-01 02:31:33
Barry Theodore,"Worcester, MA","Pulmonary Nurse (LPN), Brunch Advocate, Netflix Marathon Runner, and COVID-19 Recipient 12 /22/2020",2016-08-24 13:52:32,37.0,280,67,False,2021-01-12 02:33:08,"COVID Vaccine Update #3

#COVIDvaccine
#SecondDose
#GetVaccinated
#Hope2021 https://t.co/CXXRbHdhGW","['COVIDvaccine', 'SecondDose', 'GetVaccinated', 'Hope2021']",Twitter for iPhone,False,2021-12-01 02:33:08,2021-12-01,02:33:08,2021-12-01 02:33:08
robert large,,,2011-11-20 23:51:13,113.0,107,32304,False,2021-01-12 02:33:31,@AndreaHorwath We need  more  #CovidVaccine  from @JustinTrudeau . #COVIDVaccination  should be going  24/7,"['CovidVaccine', 'COVIDVaccination']",Twitter Web App,False,2021-12-01 02:33:31,2021-12-01,02:33:31,2021-12-01 02:33:31
Jennifer Clark,"Columbus, Ohio",Professor and Head of City & Regional Planning @KnowltonOSU @OhioState #KnowltonPlanning. Fellow @theAAG & @regstud. Deputy EIC @RegionalStudies.,2015-09-23 16:34:31,1672.0,846,10582,False,2021-01-12 02:34:00,Our Dad just got his 1st #CovidVaccine today! It was not easy to make happen and thank you to everyone. I am person… https://t.co/beYBEaC0Z4,['CovidVaccine'],Twitter for iPhone,False,2021-12-01 02:34:00,2021-12-01,02:34:00,2021-12-01 02:34:00
TOI Pune,"Pune, India",Your city. Your neighborhood. Your block. Covered for you by https://t.co/VSKi1mCAsZ,2016-11-30 09:56:27,12151.0,3,0,True,2021-01-12 02:34:44,First consignment of #Covishield vaccines leaves Serum Institute of India for Pune airport ahead of vaccination dri… https://t.co/va8lFat6hn,['Covishield'],TweetDeck,False,2021-12-01 02:34:44,2021-12-01,02:34:44,2021-12-01 02:34:44
"Clare Zim, MD","St Louis, MO",Pediatric Hematology Oncology Fellow. 👩🏼‍⚕️🎗🩸 Transplant and Cellular Therapy. she/her. Views are my own and not medical advice.,2011-05-20 00:43:05,306.0,806,1672,False,2021-01-12 02:34:46,Joe isn’t complaining about his #CovidVaccine side effects. 🙄 https://t.co/v9bVouQtk9,['CovidVaccine'],Twitter for iPhone,False,2021-12-01 02:34:46,2021-12-01,02:34:46,2021-12-01 02:34:46
DT Next,"Chennai, India",English language newspaper by the Daily Thanthi Group,2015-10-23 12:33:47,7106.0,419,148,True,2021-01-12 02:36:06,A decisive phase in India's fight against coronavirus began in the wee hours on Tuesday as the 1st consignment of… https://t.co/gNIRCD1Utm,,TweetDeck,False,2021-12-01 02:36:06,2021-12-01,02:36:06,2021-12-01 02:36:06
