user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
TheRealityHunt.live,Lucknow,Welcome to https://t.co/rqgWDUCLRn for the latest news and to keep pace with the running society. We keep you updated with the latest news.,2020-11-10 06:21:01,44.0,3.0,595.0,False,2021-04-21 17:42:25,"VAV Lifesciences Pfizer supplies major COVID vaccine component to Moderna
https://t.co/SORbKcdEO3
#CovidVaccine 
#Pfizer 
#VAVLifescience
#biopharmaceutical
#trhnews
#therealityhuntlivenews
#therealityhuntnews
#therealityhuntlive
#therealityhunt","['CovidVaccine', 'Pfizer', 'VAVLifescience', 'biopharmaceutical', 'trhnews', 'therealityhuntlivenews', 'therealityhuntnews', 'therealityhuntlive', 'therealityhunt']",Twitter for Android,False,2021-04-21 17:42:25,2021-04-21,17:42:25,2021-04-21 17:42:25
"Rachel Ann Bender Ignacio, MD MPH","Seattle, WA","ID Doc, HIV researcher @ University of Washington & Director of COVID-19 Clinical Research Center @FredHutch, scientist-mom, resister",2019-11-27 18:08:13,716.0,663.0,3681.0,False,2021-04-21 17:43:16,"@TaisonBell I have a problem with the title and some of the presentation.  As written, worry it will increase vaccine hesitancy, rather than affirm benefit of #COVIDvaccine while also affirming that menstrual cycles may be disrupted AND we need to collect that data.",['COVIDvaccine'],Twitter Web App,False,2021-04-21 17:43:16,2021-04-21,17:43:16,2021-04-21 17:43:16
Tamara McLanahan,Ethereally here...,"A Wicked Pen writer, a Nu Romantic, cruising the cosmos with my ephemeral chicanery... #WPRTG #NRRTG",2014-10-08 03:25:49,1143.0,2419.0,34895.0,False,2021-04-21 17:44:08,"#Pfizer Just Issued This Alarming #CovidVaccine  Warning https://t.co/Gi0NxPjkT2 

#coronavirus #COVID19Vaccine #Covid19","['Pfizer', 'CovidVaccine', 'coronavirus', 'COVID19Vaccine', 'Covid19']",Twitter Web App,False,2021-04-21 17:44:08,2021-04-21,17:44:08,2021-04-21 17:44:08
Medical Dialogues,"New Delhi, Delhi",Medical and Health News portal In India,2015-06-16 07:34:34,5990.0,1854.0,47.0,False,2021-04-21 17:44:45,"Severity, Virulence In 2nd Wave Same As 1st Wave: Centre Releases COVID-19 Data #coronavirus #covid #secondwave #covidvaccine #covishield #covaxin https://t.co/MsUTIMlOWK","['coronavirus', 'covid', 'secondwave', 'covidvaccine', 'covishield', 'covaxin']",Hocalwire Social Share,False,2021-04-21 17:44:45,2021-04-21,17:44:45,2021-04-21 17:44:45
ARC Briefing,,Africa’s essential information service. Source-based information. Expert analysis.,2012-12-04 15:00:34,731.0,1072.0,301.0,False,2021-04-21 17:45:10,"#Botswana health minister Dikoloti notes that while the #Covidvaccine is not a cure, it will enable the revitalisation of the domestic and global economy and relieve pressure on the healthcare system #ARCBriefing https://t.co/QSeGM8h24M","['Botswana', 'Covidvaccine', 'ARCBriefing']",Hootsuite Inc.,False,2021-04-21 17:45:10,2021-04-21,17:45:10,2021-04-21 17:45:10
Abby Mae,North Yorkshire ,"29, North Yorkshire ❤️
Chronically ill but chronically fabulous 💁🏼‍♀️
- All views are my own.",2011-11-09 18:22:24,453.0,1267.0,869.0,False,2021-04-21 17:45:26,2nd vaccine: completed it mate. #CovidVaccine,['CovidVaccine'],Twitter for Android,False,2021-04-21 17:45:26,2021-04-21,17:45:26,2021-04-21 17:45:26
Anna P,,"She/Her; Travel is fatal to prejudice, pack a bag #MileHighBasketball fan, Let’s Go Nuggets! 🏀 (All tweets/opinions are mine)",2011-03-20 21:26:00,476.0,769.0,77076.0,False,2021-04-21 17:45:41,"Mine was heavier, almost alarmingly so. Make sure you plan ahead! #CovidVaccine #Info https://t.co/QilkZKKZWH","['CovidVaccine', 'Info']",Twitter for iPhone,False,2021-04-21 17:45:41,2021-04-21,17:45:41,2021-04-21 17:45:41
Coom and Doom,,"If I had an orchard, id work til I'm sore.",2013-02-19 21:00:22,49.0,265.0,72.0,False,2021-04-21 17:45:47,2nd shot in the books. Be safe folks. #CovidVaccine #COVID19Vaccination #GetVaccinated #Moderna #vaccine #CoronaVaccine #covid https://t.co/GKRkTEjtjs,"['CovidVaccine', 'COVID19Vaccination', 'GetVaccinated', 'Moderna', 'vaccine', 'CoronaVaccine', 'covid']",Twitter for iPhone,False,2021-04-21 17:45:47,2021-04-21,17:45:47,2021-04-21 17:45:47
Avishek Choudhury,"Blackpool, England","#indianguyfromblackpool

🏳️‍🌈 Pronouns: He / Him",2011-12-27 19:06:03,1292.0,1225.0,8447.0,False,2021-04-21 17:46:17,"Just had my first dose of the #CovidVaccine 😀 very lucky to get one with my new day job 🙂 if you do get offered the vaccine, definitely take it 👍 https://t.co/VjY8CSkG46",['CovidVaccine'],Twitter for Android,False,2021-04-21 17:46:17,2021-04-21,17:46:17,2021-04-21 17:46:17
Raman,,"'Twitter, Kitna Suspend Karoge?'

Even if you do:
🛕Hinduism Remains Soul of Bharat.
🛕It's beyond faith & 
🛕Unless you are a true Bharatiya, you won't Get it.",2020-06-12 09:26:37,121.0,75.0,1592.0,False,2021-04-21 17:46:34,"What happens when NDTV 
Hires Film Critic to do
#CovidVaccine Reviews 🍿🎥

..
Doesn't it sound like Paid Review
by DRL to promote Sputnik 
Over 
#Covaxin &amp; #CovishieldVaccine ??

🙄🙄🙄🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/1M34HjOoSa","['CovidVaccine', 'Covaxin', 'CovishieldVaccine']",Twitter for Android,False,2021-04-21 17:46:34,2021-04-21,17:46:34,2021-04-21 17:46:34
