user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Dr. David G. Rettig,"Indiana, USA",@Synoptus CEO - Doctor of Business Administration - Author (https://t.co/NHN23yWE1R) - ISPE & Mensa - Leadership Coach,2012-06-15 05:25:22,542.0,361,2254,False,2021-02-04 12:34:33,Why is @CBSThisMorning giving air time to idiots who think #CovidVaccine causes infertility? Why not put #FlatEarth… https://t.co/jDj8epqtMg,"['CovidVaccine', 'FlatEarth']",Twitter for iPhone,False,2021-04-02 12:34:33,2021-04-02,12:34:33,2021-04-02 12:34:33
Kriskat,,,2009-03-26 01:13:07,144.0,402,1442,False,2021-02-04 12:35:07,8 days post 1rst covid vaccination and I still have rash at the injection site #onlyme #CovidVaccine #modernavaccine,"['onlyme', 'CovidVaccine', 'modernavaccine']",Twitter for iPhone,False,2021-04-02 12:35:07,2021-04-02,12:35:07,2021-04-02 12:35:07
stryker1187,"Toronto, Ontario",,2016-10-01 03:05:03,21.0,21,1914,False,2021-02-04 12:35:33,It's become very clear that the #CovidVaccine rollout is moving at a snail's pace. We can't wait forever to get vac… https://t.co/rCcXLEcQnD,['CovidVaccine'],Twitter for Android,False,2021-04-02 12:35:33,2021-04-02,12:35:33,2021-04-02 12:35:33
Jill Feldman,"Deerfield, IL","Lung Cancer Patient and Advocate, Co-Founder @EGFRResisters, wife, mother of 4, #RockChalk",2015-11-11 03:43:42,3261.0,2518,18270,False,2021-02-04 12:35:44,"""I haven’t eaten in a restaurant since last March, Yet I’m looking to work in one because my life will be more valu… https://t.co/V4crmhZgXv",,Twitter Web App,False,2021-04-02 12:35:44,2021-04-02,12:35:44,2021-04-02 12:35:44
Save the Children EU,"Brussels, Belgium","Save the Children works in Brussels to ensure that European Union policies have a positive impact on children’s rights, across Europe and internationally.",2016-04-25 07:40:43,3375.0,845,2889,False,2021-02-04 12:37:51,"“Distributing vaccines globally is our exit strategy from the pandemic,” Commissioner @JuttaUrpilainen told the… https://t.co/Sj3FwlSraW",,Twitter Web App,False,2021-04-02 12:37:51,2021-04-02,12:37:51,2021-04-02 12:37:51
Dr. Cristina Hanganu-Bresch,"Philadelphia, PA",Academic. Omnivorous reader. Juggler of identity crises. Co-author of Diagnosing Madness (https://t.co/L8RN3TJFlI). Blog content editor @MedHums_BMJ,2009-04-28 11:52:06,437.0,1453,14563,False,2021-02-04 12:37:54,Meanwhile back in Romania my parents got their first vaccine dose—woo hoo! #vaccine #CovidVaccine https://t.co/Qp5jQM2gwX,"['vaccine', 'CovidVaccine']",Twitter for iPhone,False,2021-04-02 12:37:54,2021-04-02,12:37:54,2021-04-02 12:37:54
stryker1187,"Toronto, Ontario",,2016-10-01 03:05:03,21.0,21,1914,False,2021-02-04 12:37:55,If #CovidVaccine companies gave a damn about society they would be producing vaccines for every country in the worl… https://t.co/vsIJ7XprJu,['CovidVaccine'],Twitter for Android,False,2021-04-02 12:37:55,2021-04-02,12:37:55,2021-04-02 12:37:55
VUBBLE,Everywhere,Vubble creates video data training sets and provides AIaaS for video discovery and distribution #TechForGood #MachineLearning #AI #SmartVideo,2014-08-10 21:38:54,3163.0,2075,4388,False,2021-02-04 12:38:00,"Coronavirus Vaccine: How the EU felt pressure over the jab rollout https://t.co/RPBhDeYXXL via @BBCNews 

🇪🇺💉🏭… https://t.co/UTIfcXen85",,Twitter Web App,False,2021-04-02 12:38:00,2021-04-02,12:38:00,2021-04-02 12:38:00
Wolves Council,"Wolverhampton, England",City of Wolverhampton - the City in the Black Country. To report an issue please visit: https://t.co/MIZJQVfWR1 👍,2010-08-10 15:03:58,20926.0,1181,5155,True,2021-02-04 12:38:11,Covid-19 vaccines have now been offered to residents at every eligible care home with older residents across Wolver… https://t.co/fOqAYzXv5V,,Orlo,False,2021-04-02 12:38:11,2021-04-02,12:38:11,2021-04-02 12:38:11
HSE/South East Community Healthcare,,"HSE/South East Community Healthcare serving Carlow, Kilkenny, South Tipperary, Waterford & Wexford. Account not monitored 24/7. For contacts see https://t.co/IUP6P8OuEA",2019-03-06 12:04:00,936.0,202,369,False,2021-02-04 12:38:14,HSE/South East Community healthcare vaccination team members have returned to Sacred Heart Hospital #Carlow today t… https://t.co/G1xnjRxuO0,['Carlow'],Twitter Web App,False,2021-04-02 12:38:14,2021-04-02,12:38:14,2021-04-02 12:38:14
