user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Judy Ault,Alabama,"Communications/PR strategist, content counselor, writer, social media explorer, seeker, seer,  garden artist and foodie.  Creator of Camp Alabama Storm",2009-04-20 16:47:48,1187.0,2598.0,13205.0,False,2021-08-02 14:54:26,@TheLancet #COVID19 #CovidVaccine risks small benefits great Swedish study suggests #GetVaccinated #VaccinesWork #vaccinated #DeltaVariant https://t.co/1ffENI8Z6a,"['COVID19', 'CovidVaccine', 'GetVaccinated', 'VaccinesWork', 'vaccinated', 'DeltaVariant']",Twitter for iPhone,False,2021-02-08 14:54:26,2021-02-08,14:54:26,2021-02-08 14:54:26
NorthernBullet,Juno,,2021-04-05 10:29:16,97.0,222.0,4436.0,False,2021-08-02 14:54:59,Are we seeing the Rise Of The Fourth Reich? #vaccinated  #CovidVaccine  #COVID19  #JustSayNo  #VaccinePassports,"['vaccinated', 'CovidVaccine', 'COVID19', 'JustSayNo', 'VaccinePassports']",Twitter Web App,False,2021-02-08 14:54:59,2021-02-08,14:54:59,2021-02-08 14:54:59
Adess Singh,,,2013-12-28 09:43:31,476.0,1349.0,1250.0,False,2021-08-02 14:55:24,"@mercola They should know better from their own data base that ""vaccines"" (actually these gene therapy products) are not the answer.
Ine must never beleive in a yarn one spins oneself, it's for the others to fall into the trap.
Strange 
#COVID19 #CovidVaccine","['COVID19', 'CovidVaccine']",Twitter for Android,False,2021-02-08 14:55:24,2021-02-08,14:55:24,2021-02-08 14:55:24
MunsingLaw,"Reading, PA","Reading, Pennsylvania, Personal Injury Lawyer Serving the I-80, I-78 and I-81 Corridors and Surrounding Counties",2014-08-12 15:10:36,517.0,143.0,6853.0,False,2021-08-02 14:55:28,For those with allergy concerns about the #CovidVaccine @DrEricDing @lisa_iannattone @1a https://t.co/WjULRAMAkZ,['CovidVaccine'],Twitter for Android,False,2021-02-08 14:55:28,2021-02-08,14:55:28,2021-02-08 14:55:28
RGM_AU,"Alabama, USA","Republican , Proud American,#MAGA. Love my family Love my Country!  God is Great!🇺🇸",2017-06-01 22:03:38,500.0,1647.0,22461.0,False,2021-08-02 14:56:07,Why don’t .@POTUS make antibodies test also free ?? #CovidVaccine,['CovidVaccine'],Twitter for iPhone,False,2021-02-08 14:56:07,2021-02-08,14:56:07,2021-02-08 14:56:07
McClain says get vaccinated! 💊😷,Noneyabusiness,"Nerdy AF.
He/Him
https://t.co/hSSkGob42V
https://t.co/Vidap8Z9OJ",2009-03-06 03:58:54,311.0,775.0,116099.0,False,2021-08-02 14:56:14,"This. All of this

#COVID19
#CovidVaccine
#GetVaccinated
#GetVaccinatedNow
#GetVaxxed

https://t.co/LtydbVbMXt","['COVID19', 'CovidVaccine', 'GetVaccinated', 'GetVaccinatedNow', 'GetVaxxed']",Twitter for Android,False,2021-02-08 14:56:14,2021-02-08,14:56:14,2021-02-08 14:56:14
Indus News,,"News from around the world. Follow us for exclusive insights, analysis and in-depth coverage. Broadcasting from Pakistan.

YouTube Link: https://t.co/oDQeKQYQGW",2018-05-15 09:28:39,19125.0,18.0,246.0,False,2021-08-02 14:57:07,"Federal Minister Asad Umar has briefed the media on updates to the SOP's.
Scaling back market closure timings from 10pm to 8pm
Closure of indoor dining; outdoor dining (till 10pm), takeaway and delivery will continue

#COVID19 #CovidVaccine #Covid_19 #SOP #coronavirus @Asad_Umar https://t.co/EVsrE8ewxk","['COVID19', 'CovidVaccine', 'Covid_19', 'SOP', 'coronavirus']",Twitter Web App,False,2021-02-08 14:57:07,2021-02-08,14:57:07,2021-02-08 14:57:07
Indus News,,"News from around the world. Follow us for exclusive insights, analysis and in-depth coverage. Broadcasting from Pakistan.

YouTube Link: https://t.co/oDQeKQYQGW",2018-05-15 09:28:39,19125.0,18.0,246.0,False,2021-08-02 14:57:08,"Resumption of 50 percent work from home policy
Public transport to operate with 50pc occupancy
Two days in a week to be observed as safe days with provinces free to choose

#COVID19 #CovidVaccine #Covid_19 #SOP #coronavirus #pandemic #pandemia #PandemicOfTheUnVaccinated #AsadUmar https://t.co/1oXTxm9mIa","['COVID19', 'CovidVaccine', 'Covid_19', 'SOP', 'coronavirus', 'pandemic', 'pandemia', 'PandemicOfTheUnVaccinated', 'AsadUmar']",Twitter Web App,False,2021-02-08 14:57:08,2021-02-08,14:57:08,2021-02-08 14:57:08
Indus News,,"News from around the world. Follow us for exclusive insights, analysis and in-depth coverage. Broadcasting from Pakistan.

YouTube Link: https://t.co/oDQeKQYQGW",2018-05-15 09:28:39,19125.0,18.0,246.0,False,2021-08-02 14:57:10,"The new restrictions, which will last from August 3 to Aug 31 will apply to Rawalpindi, Lahore, Faisalabad and Multan in Punjab; Peshawar and Abbottabad in KPK; (contd)-

#COVID19 #CovidVaccine #Covid_19 #SOP #coronavirus #pandemicofthevaccinated #pandemiclife #COVID @Asad_Umar https://t.co/zC3Rkf8JXu","['COVID19', 'CovidVaccine', 'Covid_19', 'SOP', 'coronavirus', 'pandemicofthevaccinated', 'pandemiclife', 'COVID']",Twitter Web App,False,2021-02-08 14:57:10,2021-02-08,14:57:10,2021-02-08 14:57:10
Indus News,,"News from around the world. Follow us for exclusive insights, analysis and in-depth coverage. Broadcasting from Pakistan.

YouTube Link: https://t.co/oDQeKQYQGW",2018-05-15 09:28:39,19125.0,18.0,246.0,False,2021-08-02 14:57:11,"-Karachi and Hyderabad in Sindh (after the current partial lockdown in Sindh ends on Aug 8); Islamabad; Muzaffarabad and Mirpur in Azad Kashmir; and Gilgit and Skardu in Gilgit-Baltistan.

#COVID19 #CovidVaccine #Covid_19 #SOP #coronavirus #Coronaviruspakistan #COVID19AB #NCOC https://t.co/2mjy5vyOTt","['COVID19', 'CovidVaccine', 'Covid_19', 'SOP', 'coronavirus', 'Coronaviruspakistan', 'COVID19AB', 'NCOC']",Twitter Web App,False,2021-02-08 14:57:11,2021-02-08,14:57:11,2021-02-08 14:57:11
