user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
PAN,"New Jersey, USA",Pagan,2019-07-01 19:17:52,6.0,56,391,False,2020-12-28 00:20:07,@DrOakley1689 This is less a premonition than a look at history. Immunization records were required for most post w… https://t.co/ulmaVwpMGp,,Twitter for iPhone,False,2020-12-28 00:20:07,2020-12-28,00:20:07,2020-12-28 00:20:07
"Chad Thorson, MD, MSPH","Miami, FL",Pediatric Surgeon | Trauma | MIS | Research | Global | Outcomes | APD @UMJMHSurgery | Rock Climbing | Foodie | Travel (Pre-COVID),2016-10-22 16:29:09,553.0,380,1802,False,2020-12-28 00:23:35,"@marcorubio Marco Rubio lied about #COVID. 

Marco Rubio attended super-spreader events with Trump. 

Marco Rubio s… https://t.co/PYXwnupFxh",['COVID'],Twitter for iPhone,False,2020-12-28 00:23:35,2020-12-28,00:23:35,2020-12-28 00:23:35
"Eva Lewarne , #IStandwithTrudeau",,"I am an experienced artist, graduate of OCAD with many exhibitions in Canada, New York, Barcelona and Paris, where I received a gold medal for painting. MSW. BA",2019-06-06 18:28:10,443.0,335,17897,False,2020-12-28 00:25:17,"@StevenDelDuca 
Sources are saying that Ontario Premier Doug Ford is deliberately slowing down the administration o… https://t.co/H2jEeFrqgB",,Twitter Web App,False,2020-12-28 00:25:17,2020-12-28,00:25:17,2020-12-28 00:25:17
Ilana Halperin,,"academic endocrinologist @sunnybrook, quality improvement, digital health, virtual care #T1D.  Returned to GIM to care for #COVID19 and I’m 🔥up #vaccines NOW",2013-04-08 01:41:04,1007.0,507,2313,False,2020-12-28 00:25:20,Easy to say and hard to do if you are a community dwelling older adult who relies on #essentialcaregivers to keep y… https://t.co/g1Fy5UsJkx,['essentialcaregivers'],Twitter for iPhone,False,2020-12-28 00:25:20,2020-12-28,00:25:20,2020-12-28 00:25:20
Nelson Branco,"Marin County, CA","Father, Pediatrician, Cyclist, Reader, etc.",2010-03-18 06:15:38,308.0,330,4460,False,2020-12-28 00:25:46,"It’s  true. Side effects include an owie, a deep sense of gratitude, relief, hope and a heightened ability to see t… https://t.co/9KMkCFHTdo",,Twitter for iPhone,False,2020-12-28 00:25:46,2020-12-28,00:25:46,2020-12-28 00:25:46
Qamar Rafiq,United Kingdom,Human Rights Activist - Journalist - Freelance Coulminst  - Op Ed @dailytimes.com.pk @PakistanObserver,2020-10-22 12:28:50,359.0,5001,454,False,2020-12-28 00:26:40,Covid poses 'greatest threat to mental health since second world war' #COVIDー19 #womansheart #COVID19 #COVID19… https://t.co/T82QCj0kYK,"['COVIDー19', 'womansheart', 'COVID19', 'COVID19']",Twitter for Android,False,2020-12-28 00:26:40,2020-12-28,00:26:40,2020-12-28 00:26:40
Mike Wondrous,"Los Angeles, CA","Daydreamer here. Got hundreds of unfinished musical ideas, and numerous written thoughts. Ideas come from dreams, meditation, and sudden inspiration.",2016-08-13 06:30:41,1207.0,1516,4991,False,2020-12-28 00:26:48,They're at war with humanity. They want to take over your freedom...and your brain! #mkultra #GreatReset… https://t.co/BYnDaIfpGf,"['mkultra', 'GreatReset']",Twitter Web App,False,2020-12-28 00:26:48,2020-12-28,00:26:48,2020-12-28 00:26:48
Social Distancing Champion,,"Lifelong Red now Voting Blue 🌊 “Fuck Trump"" I wear a Mask.
A runner who loves the Yankees, Giants, Braves, Cigars, Bourbon & my Kids. In that order.",2010-05-03 20:30:12,4099.0,3118,44736,False,2020-12-28 00:29:53,"Serious question 

Is it possible for Pfizer or Moderna to license their vaccines to other manufacturers in order t… https://t.co/YxGDlWCRYf",,Twitter for iPhone,False,2020-12-28 00:29:53,2020-12-28,00:29:53,2020-12-28 00:29:53
Mike Sheridan,Rhode Island,Bishop Hendricken and Boston University grad.  LONG TIME RI Traffic Reporter,2007-01-29 22:30:51,802.0,948,7453,False,2020-12-28 00:30:47,Just thinking...if I need surgery in the next couple of months (doubtful but possible) will I (and others in my sho… https://t.co/0hkd0OX6w3,,Twitterrific for iOS,False,2020-12-28 00:30:47,2020-12-28,00:30:47,2020-12-28 00:30:47
Gill Berry,"Mayo, Ireland","Mum of two teens, Nurse, Person Centred Advocate, Clinical Innovator, Founder of PerCen Technologies, Co Founder of OSVX. EITHealth Alumni Board  UK/IRL Coord",2012-09-22 20:50:46,657.0,1842,8084,False,2020-12-28 00:30:57,"Over 3% of Bahrain population has received their first covid19 vaccinations. They have an online registration, choi… https://t.co/Bgn6mhx4o8",,Twitter for Android,False,2020-12-28 00:30:57,2020-12-28,00:30:57,2020-12-28 00:30:57
