user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
V Help Solutions,,V Help Solutions - Here to help you at this time of need,2021-05-04 09:36:04,85.0,4.0,0.0,False,2021-05-28 02:52:47,"28-05-2021
ACWORTH MUNICIPAL HOS
WADALA
400031
#COVISHIELD-65
D1-55
D2-10
45+
Put Pincode for faster access
Register &amp; Carry your govt ids
Technical issues call #CoWin Helpline
Disclaimer:This data is from CoWin Portal
#Mumbai #CovidVaccine
#MyBMCVaccinationUpdate","['COVISHIELD', 'CoWin', 'Mumbai', 'CovidVaccine', 'MyBMCVaccinationUpdate']",Twitter Web App,False,2021-05-28 02:52:47,2021-05-28,02:52:47,2021-05-28 02:52:47
India TV,India,India’s most watched Hindi News Channel. Follow for latest/breaking News Alerts from all over the Globe. FB:https://t.co/BUC2bw3ZhL,2009-04-22 11:26:34,1673028.0,43.0,390.0,True,2021-05-28 02:52:54,"#COVID19 India LIVE Updates | From debunking myths to what the health experts have to say, know everything about #coronavirus here.
#COVIDSecondWave #CovidVaccine 

https://t.co/ufX90sWNoT","['COVID19', 'coronavirus', 'COVIDSecondWave', 'CovidVaccine']",Twitter Web App,False,2021-05-28 02:52:54,2021-05-28,02:52:54,2021-05-28 02:52:54
Kim Lah,"Melbourne, Victoria","PhD Candidate in Crime, Justice & Legal Studies Sessional Academic @latrobe Views My Own",2010-04-19 03:57:33,89.0,364.0,2009.0,False,2021-05-28 02:53:39,"After unsuccessfully trying to book, I turned up at Melb Showgrounds this morning. Waited 3hrs but I got the vaccine! Woohoo #Pfizer #CovidVaccine #vaccinerollout @Zalika_R @Raf_Epstein @drvyom https://t.co/sTSIvdav6L","['Pfizer', 'CovidVaccine', 'vaccinerollout']",Twitter for iPhone,False,2021-05-28 02:53:39,2021-05-28,02:53:39,2021-05-28 02:53:39
Shekhar Yadav,"New Delhi, India",Delhi based Photojournalist @NewIndianXpress,2017-06-29 02:52:27,556.0,337.0,5202.0,False,2021-05-28 02:54:03,"A health worker prepares a dose of the COVID-19 vaccine before inoculating a beneficiary, at a drive-through vaccination camp at Select City Walk mall in #NewDelhi on Thursday. @NewIndianXpress @TheMornStandard #COVID19 #vaccination #CovidVaccine https://t.co/luHnjgQSoW","['NewDelhi', 'COVID19', 'vaccination', 'CovidVaccine']",Twitter for Android,False,2021-05-28 02:54:03,2021-05-28,02:54:03,2021-05-28 02:54:03
V Help Solutions,,V Help Solutions - Here to help you at this time of need,2021-05-04 09:36:04,85.0,4.0,0.0,False,2021-05-28 02:54:04,"28-05-2021
ADHAAR KENDRA PRABHAG 54
Goregaon
400063
#COVISHIELD-88
D1-78
D2-10
45+
Put Pincode for faster access
Register &amp; Carry your govt ids
Technical issues call #CoWin Helpline
Disclaimer:This data is from CoWin Portal
#Mumbai #CovidVaccine
#MyBMCVaccinationUpdate","['COVISHIELD', 'CoWin', 'Mumbai', 'CovidVaccine', 'MyBMCVaccinationUpdate']",Twitter Web App,False,2021-05-28 02:54:04,2021-05-28,02:54:04,2021-05-28 02:54:04
Desley Mullins,,,2020-09-04 08:35:53,18.0,61.0,506.0,False,2021-05-28 02:54:25,"@ScottMorrisonMP and @GregHuntMP should read this then try and tell us they’re doing a great job on the vaccine rollout.
#CovidVaccine 
#LNPfail 
#auspol https://t.co/XiEjT9ONe5","['CovidVaccine', 'LNPfail', 'auspol']",Twitter for iPhone,False,2021-05-28 02:54:25,2021-05-28,02:54:25,2021-05-28 02:54:25
NO VACCINES - Australian Voice,,"People of the world are being attacked by the super-rich ENEMIES OF THE PEOPLE.
They make each country implement anti-human social policies = WORLD DEBT RESET.",2015-02-08 13:31:17,1192.0,661.0,4610.0,False,2021-05-28 02:54:50,"ATTENTION VICTORIA, AUSTRALIA

Masks increase respiratory infections, but the Covid-19 jab won't protect you.

#auspol 
#CovidVaccine https://t.co/xzHXwyxJd1","['auspol', 'CovidVaccine']",Twitter Web App,False,2021-05-28 02:54:50,2021-05-28,02:54:50,2021-05-28 02:54:50
ᴛᴇᴅ ꜱᴄʜɴᴇɪᴅᴇʀ 🇺🇸💪⚡👊🇺🇸,"Cooper City, FL","Management Information Systems, Human Resources, Accounting, Management, Ethics, Retail, Sales, Banking, Psychology, Consulting, Inventions&Property Management.",2011-08-24 21:43:03,1027.0,597.0,186335.0,False,2021-05-28 02:55:24,"@CBoomerVazquez @JanineWPLG Ladies, I'm an allergic individual that's never had a flu shot. I'm leaning towards the Johnson one because it's one shot but can we get Johnson then Pfizer? 2 vaccination types? #CovidVaccine https://t.co/Vx4yljLkpE",['CovidVaccine'],Twitter for Android,False,2021-05-28 02:55:24,2021-05-28,02:55:24,2021-05-28 02:55:24
Tonya The Eclectic Golden Warrior,,Security Officer used to being catapulted into battle forfending myself with my Bohemian Free Spirited Style Soul self,2020-10-06 17:37:20,7.0,47.0,147.0,False,2021-05-28 02:56:05,A week ago today I received my 2nd Covid vaccine shot (moderna) and seemed like forever before I truly got past the side effects so those that are about to get one that haven't done so already prepare to be tired &amp; sore muscles for awhile. #CovidVaccine #COVID19,"['CovidVaccine', 'COVID19']",Twitter for Android,False,2021-05-28 02:56:05,2021-05-28,02:56:05,2021-05-28 02:56:05
Collin Wynter,,Action is required for change to occur.,2012-04-25 16:30:35,79.0,856.0,8783.0,False,2021-05-28 02:56:54,"I am not anti-vax. I am pro choice. And it appears vax is working and may be necessary for some. But c’mon! They’re forcing children to take it. It’s experimental!

#Covid 
#CovidVaccine 
#cndpoli https://t.co/WD1xC7X17u","['Covid', 'CovidVaccine', 'cndpoli']",Twitter for iPhone,False,2021-05-28 02:56:54,2021-05-28,02:56:54,2021-05-28 02:56:54
