user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Caoimhín McGlás,Scotland,"You're only an ""expert"" until you disagree with the MSM Establishment narrative. If you question anything, you become an Alt-right Nazi. Thought Crime is Real!",2017-06-03 18:07:49,543.0,115.0,1599.0,False,2021-03-18 15:15:11,The Great Reset &amp; Fourth Industrial Revolution (NTPF Conference) Keith Malcomson #GreatReset #BuildBackBetter… https://t.co/nA6nXuV0Q5,"['GreatReset', 'BuildBackBetter']",Twitter Web App,False,2021-03-18 15:15:11,2021-03-18,15:15:11,2021-03-18 15:15:11
Jackie England,"Nashville, TN","Smart, compassionate woman who ❤️ her Cubs, Bears, Bulls, Blackhawks. U can take the girl out of Chicago, but can't take Chicago out of the girl's heart + soul.",2009-07-31 19:06:01,446.0,1112.0,41639.0,False,2021-03-18 15:15:12,Has anyone had the Johnson and Johnson vaccine? I’m wondering how it is compared to the others. #vaccine #COVID19 #CovidVaccine,"['vaccine', 'COVID19', 'CovidVaccine']",Twitter for iPhone,False,2021-03-18 15:15:12,2021-03-18,15:15:12,2021-03-18 15:15:12
Justin Ombeni B.,"Nairobi, Kenya",Food and Nutrition Scientist | Nutritionist and Dietician | Entomophagy enthusiast,2019-07-30 17:19:24,56.0,75.0,1004.0,False,2021-03-18 15:15:15,"#Tanzania 😷 😷 🇹🇿
The #CoronavirusPandemic is now taken seriously. 
As a result, masks are being worn in #Tanzania.… https://t.co/xrPX9ct6lP","['Tanzania', 'CoronavirusPandemic', 'Tanzania']",Twitter for Android,False,2021-03-18 15:15:15,2021-03-18,15:15:15,2021-03-18 15:15:15
Question Everything,,,2021-01-03 14:11:38,40.0,71.0,1196.0,False,2021-03-18 15:15:28,Anything that’s a necessity sells itself by definition. Anything that isn’t requires excessive promotional material… https://t.co/DAacow0tUA,,Twitter for iPhone,False,2021-03-18 15:15:28,2021-03-18,15:15:28,2021-03-18 15:15:28
Left in the South,"atlanta, ga","Lover of nature, travel, politics and smart people. Lefty liberal. Defender of freedom, especially the freedom to choose. #BlueWave🌊 #TheResistance #Biden2020",2008-09-10 19:40:27,1975.0,2004.0,40484.0,False,2021-03-18 15:15:33,"I got my first shot!!
I’m so excited!!
#pfizerproud #CovidVaccine https://t.co/HEwsnOOj1A","['pfizerproud', 'CovidVaccine']",Twitter for iPhone,False,2021-03-18 15:15:33,2021-03-18,15:15:33,2021-03-18 15:15:33
Zemplen Pataki,"Boston, MA","MD/PhD candidate @TuftsMedSchool |@BrownUniversity ‘17 | Aspiring Physician-scientist with interest in Herpes research, basketball, cooking",2020-06-22 22:43:57,87.0,115.0,221.0,False,2021-03-18 15:15:43,I gave my first shot of the SARS-CoV-2 vaccine 💉 👨‍⚕️ ! I’m so happy to be part of this moment in history. The staf… https://t.co/bfdWcOLEUG,,Twitter for iPhone,False,2021-03-18 15:15:43,2021-03-18,15:15:43,2021-03-18 15:15:43
MK,"Islamabad, Pakistan",tweets pertaining to a beginner level commentary on geo-political & domestic policies & CRICKET 🏏,2011-01-31 06:12:42,97.0,507.0,1762.0,False,2021-03-18 15:16:03,"Prime Minister Imran Khan making sure that he is slaying even when he’s receiving the 1st dose of #CovidVaccine 🔥
S… https://t.co/tEIHk4MhzS",['CovidVaccine'],Twitter for iPhone,False,2021-03-18 15:16:03,2021-03-18,15:16:03,2021-03-18 15:16:03
Meredith Baker,,Teaching & writing about US history & religion. #womenalsoknowhistory #SCBWI #publichistory 📚writer of award-winning Richmond Theater Fire book @lsupress,2016-11-09 03:46:59,595.0,1974.0,3487.0,False,2021-03-18 15:16:09,This is so important: #CovidVaccine for #Veterans #militaryspouses and caregivers via @DeptVetAffairs… https://t.co/3UTtwuaMFT,"['CovidVaccine', 'Veterans', 'militaryspouses']",Twitter for iPhone,False,2021-03-18 15:16:09,2021-03-18,15:16:09,2021-03-18 15:16:09
||Āryāvarta||,,"•Vande Mataram•Hindu•Industry Association•Skill India•Extra help for poor•Believer in strengths of Rural India•https://t.co/CiCSvOU5bA
[RTs = Endorsemen",2014-01-17 08:20:02,296.0,718.0,23859.0,False,2021-03-18 15:16:22,"Corona epidemic in Maharashtra - This wave is not just more infective, it's more lethal as well.

Government's mish… https://t.co/OWy8inrpQx",,Twitter for Android,False,2021-03-18 15:16:22,2021-03-18,15:16:22,2021-03-18 15:16:22
Dylan Davidson,"Nether Ringorm, Scotland","💉🦠Vaccinated by Dr Kevorkian. Town ombudsperson, enjoy donating yarn. Indifferent to milkshakes. Most recent argument was with Marie Stephany West",2012-03-24 17:24:52,359.0,927.0,1254.0,False,2021-03-18 15:16:23,"This is NHS lying.
Five men had the jab. 
Each developed the same blood clotting condition that is extremely rare,… https://t.co/gsLl1lpw5j",,Twitter for iPad,False,2021-03-18 15:16:23,2021-03-18,15:16:23,2021-03-18 15:16:23
