user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
NightHawkGamer0,"Southfield, MI",I know imma student athelete n i have a great job already but i love makin ppl laugh n all about basketball school work n family..God will guide me,2009-05-11 23:22:10,155.0,469.0,2751.0,False,2021-02-15 12:50:24,Where did this conspiracy theory come from with getting injected with a microchip? If people are scared of a GPS or… https://t.co/PnjWt0hfSx,,Twitter for iPhone,False,2021-02-15 12:50:24,2021-02-15,12:50:24,2021-02-15 12:50:24
Gloucestershire Hospitals NHS Foundation Trust,Gloucestershire,Official Twitter account for Gloucestershire Hospitals NHS Foundation Trust which runs Gloucestershire Royal and Cheltenham General Hospitals.,2011-03-10 09:34:16,10189.0,1200.0,13580.0,True,2021-02-15 12:50:41,We’re so proud to be a part of this amazing programme. Thanks to everyone involved who has worked so hard to get us… https://t.co/GTuiLIFPR7,,Twitter for iPhone,False,2021-02-15 12:50:41,2021-02-15,12:50:41,2021-02-15 12:50:41
MonCoeur1984,,"Free thinker.... Not down with the mass hysteria. 
Previously known as... Welcome to the Garden and Peppers....",2021-02-15 08:25:56,68.0,121.0,428.0,False,2021-02-15 12:51:15,I can confirm this after a recent job interview with healthcare provider that has plans to mandate vaccines in all… https://t.co/4JM6CzYZcF,,Twitter for Android,False,2021-02-15 12:51:15,2021-02-15,12:51:15,2021-02-15 12:51:15
Mr Kipper,,Born in Essex. Enjoy chasing cats. Interested in most things especially how they smell.,2019-03-08 13:17:18,10.0,63.0,438.0,False,2021-02-15 12:52:43,We might as well have a cat instead of the clown Boris as the British PM. Which way do I need to swim to get to New… https://t.co/32ggbl8uYN,,Twitter Web App,False,2021-02-15 12:52:43,2021-02-15,12:52:43,2021-02-15 12:52:43
MonCoeur1984,,"Free thinker.... Not down with the mass hysteria. 
Previously known as... Welcome to the Garden and Peppers....",2021-02-15 08:25:56,68.0,121.0,428.0,False,2021-02-15 12:53:04,"Basically....
Science is by its very nature a smorgasbord of opinions and theories....
Anyone saying I'm ""following… https://t.co/TnVjuJO0Gl",,Twitter for Android,False,2021-02-15 12:53:04,2021-02-15,12:53:04,2021-02-15 12:53:04
Barry Whyte,Dublin via Donegal/Tyrone,"News Reporter for Newstalk. Got a story anywhere in Ireland, get in touch Barry.Whyte@newstalk.com",2010-11-04 09:47:39,9201.0,4269.0,3343.0,False,2021-02-15 12:53:38,LYIT in Letterkenny will be one of the 37 sites which will be used for the general public to access a #COVIDVaccine… https://t.co/RdkQUDzIpj,['COVIDVaccine'],Twitter for iPhone,False,2021-02-15 12:53:38,2021-02-15,12:53:38,2021-02-15 12:53:38
WBEN NewsRadio 930AM,"Buffalo, N.Y.","Buffalo News, Talk, Weather. Home of David Bellavia, Rush Limbaugh, and Tom Bauerle. Radio News Leader and The Voice of Buffalo. Send tips to: newsroom@wben.com",2009-03-11 19:00:12,27363.0,2512.0,2049.0,True,2021-02-15 12:54:01,More groups eligible for #COVIDVaccine in NYS.  Analysis from Dr Joe Chow @WNYImmedCare:  https://t.co/QwXZryp7io,['COVIDVaccine'],Twitter Web App,False,2021-02-15 12:54:01,2021-02-15,12:54:01,2021-02-15 12:54:01
Orbit❣️🚀☄️✨💫🪐🌍🌙,Scotland #NHSblueheart💙,"Marvel /Mando /WandaVision Sci Fi fan👽
#marriedatfirstsightaustralia fan
Retired NHS slave
New on twit,must be mad
Mum of 3💟hubby💕
Son is Autistic.",2020-12-28 21:39:09,14.0,156.0,1515.0,False,2021-02-15 12:54:19,"@NicolaSturgeon Whoop Whoop,husband and I just received our 
Vaccine appointments 58 &amp; 55,can’t believe it
wow,but… https://t.co/qIvwnaEwnL",,Twitter Web App,False,2021-02-15 12:54:19,2021-02-15,12:54:19,2021-02-15 12:54:19
a disabled dem,,"Opinion on politics, policy, activism, & life while disabled & chronically ill. Not an official Dem Party org. RT not endorsement. i swear a lot. They/she.",2019-09-14 13:19:36,601.0,344.0,23260.0,False,2021-02-15 12:55:06,"CW: racism, genocidal Covid vaccination policies, death.

How age-based #covidVaccine priorities are racist.  https://t.co/XC3EkN6GdP",['covidVaccine'],Twitter for iPhone,False,2021-02-15 12:55:06,2021-02-15,12:55:06,2021-02-15 12:55:06
Miss Maybelline,,"mom, RN, news and podcast junkie, library lover, traveler, constant gardener, part-time punk -views are my own",2009-02-27 04:57:56,218.0,622.0,6128.0,False,2021-02-15 12:55:52,Going out to vaccinate Milwaukee this cold morning!  #bestjobever #COVIDVaccine #VaccinesSaveLives @2ShotsInTheArm,"['bestjobever', 'COVIDVaccine', 'VaccinesSaveLives']",Twitter for iPhone,False,2021-02-15 12:55:52,2021-02-15,12:55:52,2021-02-15 12:55:52
