user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Queen,"Concrete Jungle, Tomorrowland","""Most people are prisoners, thinking only about the future or living in the past|The present is where everything begins"" Santana #Prince #MJ #Avicii #Fracking🚫",2011-12-07 01:03:35,334.0,710.0,63958.0,False,2021-02-15 03:59:25,@butlerdunn @TekSavvyBuzz @Bell Terrible w/ pandemic|people on disability @OfCommons @CPAC @JohnTory #seniors… https://t.co/T1NhKI5K4n,['seniors'],Twitter for iPhone,False,2021-02-15 03:59:25,2021-02-15,03:59:25,2021-02-15 03:59:25
Barlows Bay,,"Father, thalassophile, environmentalist, keen fisherman and backyard farmer. Comments and viewpoints are my own.",2011-04-14 11:39:56,244.0,385.0,10811.0,False,2021-02-15 04:06:02,Is this why there was no #Newspoll last night? Rupert waiting til the vaccine arrived? #auspol #CovidVaccine,"['Newspoll', 'auspol', 'CovidVaccine']",Twitter for Android,False,2021-02-15 04:06:02,2021-02-15,04:06:02,2021-02-15 04:06:02
Astrid Dux,"Melbourne, Victoria Australia",Senior school teacher @ St Bede's College #music #sport #technology #education #health #gym #fitness #fashion #photography #books #NASA #Astronaut enthusiast.,2010-05-29 07:14:19,3307.0,3360.0,8527.0,False,2021-02-15 04:06:10,Arrived! #COVIDVaccine https://t.co/JAw4qcsKKw,['COVIDVaccine'],Twitter for iPhone,False,2021-02-15 04:06:10,2021-02-15,04:06:10,2021-02-15 04:06:10
Vidhu Singh,"Saket, New Delhi",#Follow_for_Follow.,2019-06-24 03:47:25,161.0,199.0,22761.0,False,2021-02-15 04:06:38,"The average air quality was recorded severe in Ghaziabad, Noida, Greater Noida, while it was “very poor” in Fridaba… https://t.co/7s044jxjdh",,Twitter Web App,False,2021-02-15 04:06:38,2021-02-15,04:06:38,2021-02-15 04:06:38
TIPRA Updates,"Tripura, India",Unofficial ID of #TIPRA - The Indigenous Progressive Regional Alliance ll @PradyotManikya Long Live ll RT doesn't mean endorsement ll,2021-02-14 15:47:26,15.0,16.0,6.0,False,2021-02-15 04:06:57,"Narendra Modi invented Corona Vaccine : Biplab Kumar Deb, Chief Minister, Tripura BJP Government

#COVIDVaccine https://t.co/R4QhM3QClM",['COVIDVaccine'],Twitter for Android,False,2021-02-15 04:06:57,2021-02-15,04:06:57,2021-02-15 04:06:57
meJayan,Palakkad Kerala,Actor. Artist. Designer.,2013-08-14 16:04:16,64.0,47.0,236.0,False,2021-02-15 04:09:23,"'Lokāḥ Samastāḥ Sukhino Bhavantu is our spiritual pledge. We always practice it. 
 "" Let the entire world be happy.… https://t.co/MjjBKssdl8",,Twitter Web App,False,2021-02-15 04:09:23,2021-02-15,04:09:23,2021-02-15 04:09:23
ticker NEWS,International News Channel,"Streaming News. Now. 🌎 🖥 
ticker NEWS covers the latest in news, business, media, and tech.
Live weekdays from 7am AEDT.",2019-08-10 09:22:24,10636.0,651.0,2296.0,False,2021-02-15 04:09:31,"#COVIDVACCINE: The #PFIZER coronavirus vaccine has landed in Australia. 

4 million Aussies are expected to receive… https://t.co/hMYudt4HTW","['COVIDVACCINE', 'PFIZER']",Twitter Media Studio - LiveCut,False,2021-02-15 04:09:31,2021-02-15,04:09:31,2021-02-15 04:09:31
arkansassy,,pop culture enthusiast. wikipedia referencer. animal lover. feminist. extremely well read. communal lifer. she/her/hers.,2011-04-08 20:27:49,238.0,577.0,10273.0,False,2021-02-15 04:11:58,So far the only side effects of the #moderna #COVIDVaccine have been soreness at the injection site and EUPHORIA fr… https://t.co/13p3MBXQyA,"['moderna', 'COVIDVaccine']",Twitter for iPhone,False,2021-02-15 04:11:58,2021-02-15,04:11:58,2021-02-15 04:11:58
Billy Launders,"Charlotte, NC","#Isles, #KeepPounding, #LGM and Commercial Aviation. #UNCC Alumni.",2017-02-15 03:43:09,48.0,102.0,3519.0,False,2021-02-15 04:13:33,"Regarding the #COVIDVaccine, why doesn't someone try to create one that contains genetic info on all the strains we… https://t.co/iVdOws4Bkl",['COVIDVaccine'],Twitter Web App,False,2021-02-15 04:13:33,2021-02-15,04:13:33,2021-02-15 04:13:33
Todd Cheney,"District of Columbia, USA","CPA in D.C., Human from Wyoming",2013-09-27 19:24:01,61.0,177.0,1621.0,False,2021-02-15 04:13:35,Another example of why we should be focused on vaccinating as many people as possible and not arguing over the sema… https://t.co/JGLXfSYt8H,,Twitter for iPhone,False,2021-02-15 04:13:35,2021-02-15,04:13:35,2021-02-15 04:13:35
