user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Srosh Khan,"Bradford, England",Freelance Broadcast Journalist ⠀ ⠀⠀ ⠀ ⠀⠀ ⠀⠀ Worked for: @bbcleeds @skynews @bbcinsideoutyl @lslocaltv⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀ Instagram: srosh_khan,2014-10-30 23:49:37,350.0,619.0,9613.0,False,2021-02-18 14:26:22,Managed to persuade my mum to get her vaccination! Just my dad left now😁 #covidvaccine https://t.co/y9c1kRNRs1,['covidvaccine'],Twitter for iPhone,False,2021-02-18 14:26:22,2021-02-18,14:26:22,2021-02-18 14:26:22
"Kwame Osei-Sarfo, PhD","New York, USA","(ex)scientist👨🏿‍🔬, administrator👨🏿‍💼, STEM educator👨🏿‍🏫, chubby marathoner🏃🏿, 🐶 lover, gin aficionado🍸, side eyer 😒. Opinions are all my own.",2015-05-16 02:39:37,514.0,573.0,1911.0,False,2021-02-18 14:27:25,“I think the envy might come from everybody takes the picture of them either getting the shot or posting the little… https://t.co/S3KpPWayeN,,Twitter for iPhone,False,2021-02-18 14:27:25,2021-02-18,14:27:25,2021-02-18 14:27:25
Mer (they/them) Francis PhD MSW,,"They/them 🏳️‍🌈. Social worker. Educator. Disabled. SJW. Research: Substance use recovery, Recovery Capital, social network analysis, trauma, gene-environment.",2014-08-21 20:33:51,488.0,665.0,8204.0,False,2021-02-18 14:27:28,"Pfizer dose 2 update: It's been a little under 24 hours and I've got headache, body aches, and a low-grade fever (9… https://t.co/LGLY78dfuy",,TweetDeck,False,2021-02-18 14:27:28,2021-02-18,14:27:28,2021-02-18 14:27:28
Odisha Bytes News,,"Official twitter handle for https://t.co/KUiTlrM3kH.
For news in Odia, visit https://t.co/JhGEcR34aR
For education & employment news, visit https://t.co/tk36xRd1jk",2019-07-07 05:54:48,325.0,262.0,41.0,False,2021-02-18 14:27:29,"Vaccines donated by India will be enough to administer double doses to all UN peacekeepers
#UnitedNations #grateful… https://t.co/neGe9WNDhI","['UnitedNations', 'grateful']",Twitter Web App,False,2021-02-18 14:27:29,2021-02-18,14:27:29,2021-02-18 14:27:29
Julie Lynn,"Langhorne, PA","🇺🇸 Proud Deplorable, Conservative, Die Hard Phillies Phan!! GO PHILLIES!! Live & breathe sports, PSU 💙 WeAre. 🇺🇸",2009-06-05 12:36:22,247.0,1388.0,3711.0,False,2021-02-18 14:27:37,"@POTUS you are so full of shit! You received the first dose on live TV. Dude you need to hang it up, you are losing… https://t.co/vdkXFtc6Pe",,Twitter for iPhone,False,2021-02-18 14:27:37,2021-02-18,14:27:37,2021-02-18 14:27:37
Icard Merrill,"Sarasota, FL","Icard Merrill is a full-service law firm based in Sarasota, Florida. We deliver innovative & effective legal solutions through dedicated & caring professionals.",2018-04-12 16:21:23,37.0,56.0,10.0,False,2021-02-18 14:28:46,"📰 EMPLOYMENT LAW NEWSLETTER
Get the latest updates from the #EEOC &amp; #DepartmentOfLabor &amp; a ✅ FREE EMPLOYER CHECKLIS… https://t.co/Ppc6AJquxx","['EEOC', 'DepartmentOfLabor']",Twitter Web App,False,2021-02-18 14:28:46,2021-02-18,14:28:46,2021-02-18 14:28:46
Mount Sinai South Nassau,"Oceanside, New York",Long Island Flagship Hospital of the Mount Sinai Health System. https://t.co/LJ0tonq69k,2009-02-19 18:53:36,1060.0,158.0,400.0,False,2021-02-18 14:29:27,#Vaccination appointments scheduled for today (2/18) and tomorrow (2/19) at @MS_SouthNassau's vaccination site in R… https://t.co/G8MFgmOL78,['Vaccination'],Twitter Web App,False,2021-02-18 14:29:27,2021-02-18,14:29:27,2021-02-18 14:29:27
PRESIDENT ELECT ALL DAY FRANKLIN,Denver,"ALL DAY FRANKLIN (ADF): On paper, the lock - all day everyday. BUT, TODAY the game will be played on the field.",2011-07-07 12:52:34,175.0,1044.0,10981.0,False,2021-02-18 14:29:35,Doc says #COVID19 appears in none of 1500 positive cases lab studies #COVIDVaccine #coronavirus https://t.co/RoZNR7zMzv,"['COVID19', 'COVIDVaccine', 'coronavirus']",Twitter for Android,False,2021-02-18 14:29:35,2021-02-18,14:29:35,2021-02-18 14:29:35
London Ambulance Service,London,London Ambulance Service’s official Twitter feed. Tweets not monitored 24/7. Go to https://t.co/9G1mctyHop or call 111 for urgent health advice and call 999 in emergencies.,2009-12-17 16:43:55,144228.0,840.0,12923.0,True,2021-02-18 14:30:00,After you've had the #CovidVaccine it's important you still follow the rules in place to help reduce the spread of… https://t.co/tipjszLHMB,['CovidVaccine'],Twitter for Advertisers (legacy),False,2021-02-18 14:30:00,2021-02-18,14:30:00,2021-02-18 14:30:00
Blandy & Blandy Solicitors,"Reading, Henley, London","Blandy & Blandy Solicitors is a leading Thames Valley law firm, with offices in Reading, Henley-on-Thames & London. Representing you in life & business.",2012-09-18 16:13:09,2049.0,1676.0,1658.0,False,2021-02-18 14:30:58,"Can #employers require #employees to have a #COVID vaccine? https://t.co/F7FaskDuuf

#covid19 #coviduk #coronavirus… https://t.co/nAG9G95bFW","['employers', 'employees', 'COVID', 'covid19', 'coviduk', 'coronavirus']",Twitter for iPhone,False,2021-02-18 14:30:58,2021-02-18,14:30:58,2021-02-18 14:30:58
