user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Sir Uncle Bunk,"Liverpool, England","me/not you, hate Cancell Cultshure, love Baths 😍🛀 send me feet pictures 📷 👣",2016-05-26 14:10:51,259.0,370.0,9067.0,False,2020-11-03 14:11:43,I'm not letting Bill Gates inject me with a vaccine with a microchip in it to track me everywhere! And I tweet this… https://t.co/SMBZDAqG3n,,Twitter for Android,False,2020-03-11 14:11:43,2020-03-11,14:11:43,2020-03-11 14:11:43
Clinton Dsouza,"Goa, India","#Journalist @goa365tv1, #mediaspecialist, #TvPresenter, #Anchor & #writer. tweets personally 📲",2020-03-22 21:24:55,89.0,62.0,1878.0,False,2020-11-03 14:15:30,Great #uae #mydubai #covid19 #CovidVaccine https://t.co/XK0eF7C4eo,"['uae', 'mydubai', 'covid19', 'CovidVaccine']",Twitter for iPhone,False,2020-03-11 14:15:30,2020-03-11,14:15:30,2020-03-11 14:15:30
Drug Development and Research,,International Journal of Drug Development & Research is a Quarterly journal publishing peer-reviewed original contributions on all aspects of Drug Development.,2020-07-28 13:20:25,15.0,119.0,0.0,False,2020-11-03 14:21:30,"Antimalarial Drugs Utilization, Adherence to Malaria Treatment Guideline and Awareness of the Guideline among the H… https://t.co/HTn5hDrc8e",,Twitter Web App,False,2020-03-11 14:21:30,2020-03-11,14:21:30,2020-03-11 14:21:30
Keith Fitz-Gerald,,"Private Investor, trader, analyst, researcher | Investing in Optimism | Be in to win!",2019-09-30 21:27:51,1451.0,99.0,11662.0,False,2020-11-03 14:21:38,"Morning! 5 with Fitz

➡️UW makes 10X more powerful #CovidVaccine 
➡️ $AAPL new ARM chip Macs $INTC 😱
➡️ $NKE - I ha… https://t.co/ICLZmacWjP",['CovidVaccine'],Twitter Web App,False,2020-03-11 14:21:38,2020-03-11,14:21:38,2020-03-11 14:21:38
ETHealthWorld,"Noida, India",One stop platform that tracks all breaking news & analysis of the pulsating healthcare industry.,2014-10-30 07:51:54,6010.0,890.0,249.0,True,2020-11-03 14:30:24,ETHealthworld | Aspen inks Covid-19 vaccine manufacturing deal with J&amp;J #CovidVaccine #JohnsonJohnson… https://t.co/fsPvq4aiVe,"['CovidVaccine', 'JohnsonJohnson']",econ b2b post,False,2020-03-11 14:30:24,2020-03-11,14:30:24,2020-03-11 14:30:24
Hold Up a Minute,,"Seems reasonable...wait...hold up, WTF did he just say?",2019-03-28 13:56:01,12.0,17.0,78.0,False,2020-11-03 14:33:23,"Where is the vaccine?@realDonaldTrump 

#CovidVaccine #ElectionDay #Election2020 #ElectionNight","['CovidVaccine', 'ElectionDay', 'Election2020', 'ElectionNight']",Twitter for iPhone,False,2020-03-11 14:33:23,2020-03-11,14:33:23,2020-03-11 14:33:23
Designart99,,,2020-06-17 05:21:22,34.0,16.0,88.0,False,2020-11-03 14:35:10,"Are you looking for a Logo Design for your brand?
You are in the right place, our Designart99 Team would love to wo… https://t.co/XoKghVlE0y",,Twitter Web App,False,2020-03-11 14:35:10,2020-03-11,14:35:10,2020-03-11 14:35:10
Voices for Vaccines,,"Parent-led, pro-vaccine
#voicesforvaccines #whyivax",2012-10-14 20:01:45,7812.0,1888.0,4456.0,False,2020-11-03 15:14:45,"After you #VOTE , consider how making the FDA an independent body might aid in the fight against VPDs by boosting… https://t.co/Ziw1wyLl0i",['VOTE'],Twitter Web App,False,2020-03-11 15:14:45,2020-03-11,15:14:45,2020-03-11 15:14:45
ASHOK AHUJA,INDIA,Sports Medicine Specialist,2009-08-11 17:47:53,453.0,640.0,5286.0,False,2020-11-03 15:24:07,@htTweets Volunteer on trial or receipient of vaccine #CovidVaccine #UAE #uaemedical,"['CovidVaccine', 'UAE', 'uaemedical']",Twitter Web App,False,2020-03-11 15:24:07,2020-03-11,15:24:07,2020-03-11 15:24:07
Star Aasved,"Florida, USA","2nd gen American patriot. Politics, environment, nature. #BidenHarris #EPluribusUnum #TheResistance #BLM #Equality #Facts #CountryOverParty #ProudParent",2008-02-28 18:06:56,4144.0,4785.0,19627.0,False,2020-11-03 15:24:08,"@realDonaldTrump No healthcare plan.

Mexico hasn’t paid for the wall; only 9 miles of new wall built - what a scam… https://t.co/G3SeLQeysM",,TweetDeck,False,2020-03-11 15:24:08,2020-03-11,15:24:08,2020-03-11 15:24:08
