user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
rbchica,United States,"econ and politics nerd, supporter of local charities and businesses.",2009-04-08 15:55:48,311.0,1279,2808,False,2021-02-13 16:24:52,Has any state done worse than New Jersey with their #COVIDVaccine roll out? I can't imagine anyone else has done this worse.,['COVIDVaccine'],Twitter for Android,False,2021-02-13 16:24:52,2021-02-13,16:24:52,2021-02-13 16:24:52
Brian,"Mount Pleasant, PA 15666","I used to work for a small business that sells Pop Culture products such as T-Shirts, Costumes and other merch from mainly the 1980s & also 70s, 90s, and 00s!",2009-08-19 16:59:37,109.0,445,176,False,2021-02-13 16:24:52,"Hey #cigarettes #tobacco, the #usgovernment is promoting #smoking by giving #smokers #COVIDVaccine first over other… https://t.co/Y2dctS5Xr1","['cigarettes', 'tobacco', 'usgovernment', 'smoking', 'smokers', 'COVIDVaccine']",Twitter for iPhone,False,2021-02-13 16:24:52,2021-02-13,16:24:52,2021-02-13 16:24:52
Dr Minas Chrysopoulo,"San Antonio, Texas","President,PRMA #PlasticSurgery (@diepflapbreast).Passionate about #BreastReconstruction & #SharedDecisionMaking.Creator of @BreastAdvocate App & @InviCibleSkin",2008-08-02 21:29:50,42931.0,41710,88974,False,2021-02-13 16:25:02,#COVIDvaccine: Can I see friends and family after getting vaccinated? https://t.co/7XYK812QCe #Covid19 https://t.co/qyhpNulhjl,"['COVIDvaccine', 'Covid19']",Buffer,False,2021-02-13 16:25:02,2021-02-13,16:25:02,2021-02-13 16:25:02
Dorothy,Netherlands,Author / Speaker/ Life Coach / Consultant,2011-04-03 13:20:49,226.0,67,1019,False,2021-02-13 16:25:20,Why do we worry? Worry is like a rocking chair. It will give you something to do but take you Nowhere.” Erma B.… https://t.co/W825Al5XtQ,,Twitter for iPad,False,2021-02-13 16:25:20,2021-02-13,16:25:20,2021-02-13 16:25:20
Sanaa Boutayeb,Balkans,"Mom, Communications specialist, Photographer and Storyteller. Lived in 🇲🇦🇺🇸🇶🇦🇩🇴🇲🇽🇷🇸",2010-01-16 19:45:54,414.0,452,4465,False,2021-02-13 16:25:35,"So beautiful! Allah yahfadhoum!! 
Thanks for sharing @AidaAlami 

#Morocco #COVIDVaccine #SeniorsFirst… https://t.co/Jar1lbuNvk","['Morocco', 'COVIDVaccine', 'SeniorsFirst']",Twitter Web App,False,2021-02-13 16:25:35,2021-02-13,16:25:35,2021-02-13 16:25:35
William Seiders,"Harrisburg, PA",Award Winning Photojournalist for CBS 21. Part 107 Certified #Drone Pilot. #Storytelling is my passion.,2011-07-18 22:09:14,1253.0,577,3898,False,2021-02-13 16:26:26,So happy for my wife today. She’s getting her first dose of the #COVIDVaccine #modernavaccine. Peace of mind for he… https://t.co/4B5tEqcxn7,"['COVIDVaccine', 'modernavaccine']",Twitter for iPhone,False,2021-02-13 16:26:26,2021-02-13,16:26:26,2021-02-13 16:26:26
a disabled dem,,"Opinion on politics, policy, activism, & life while disabled & chronically ill. Not an official Dem Party org. RT not endorsement. “I’m not a cat.” They/she.",2019-09-14 13:19:36,588.0,341,22746,False,2021-02-13 16:26:31,Did @nytimes run a story about the tragedy of a lost baseball season while ppl who are #HighRiskCovid19 due to… https://t.co/AEHdFNNzEj,['HighRiskCovid19'],Twitter Web App,False,2021-02-13 16:26:31,2021-02-13,16:26:31,2021-02-13 16:26:31
Momvocate,,"Helping parents of kids with rare, complex, or other conditions get the best care. Tips, tricks, & camraderie. #Momvocate for a kiddo with a #raredisease 🧬",2020-10-16 16:15:22,90.0,251,155,False,2021-02-13 16:26:34,"My new blog post about getting fully vaccinated for #COVID19, why I'm grateful, and why it's still so important to… https://t.co/Rl1il9YnQ5",['COVID19'],Twitter for Android,False,2021-02-13 16:26:34,2021-02-13,16:26:34,2021-02-13 16:26:34
How Do We Fix It?,New York,More Smart. Less Snark. Independent Solutions journalism podcast. 2 friends— @daviesnow @jamesbmeigs— plus great  guests. Made by https://t.co/24xVtmu7jM,2015-03-09 22:17:10,1989.0,2524,1941,False,2021-02-13 16:26:47,"Why do many people have doubts about #COVIDVaccine ?
How to listen and discuss their concerns.
Our new #solutions… https://t.co/f0aXsNazrJ","['COVIDVaccine', 'solutions']",Twitter for iPhone,False,2021-02-13 16:26:47,2021-02-13,16:26:47,2021-02-13 16:26:47
MyMind,"Dublin, Cork & Limerick & Online","MyMind provides affordable mental health services, for both face to face and online counselling sessions. 

P: 076 680 1060 
E: hq@mymind.org 
W: https://t.co/woARzOQkb9",2009-07-22 06:49:42,2782.0,1753,1907,False,2021-02-13 16:27:15,Great work. #COVIDVaccine https://t.co/dRRmDRd0tm,['COVIDVaccine'],Twitter for Android,False,2021-02-13 16:27:15,2021-02-13,16:27:15,2021-02-13 16:27:15
