user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Syeda Akther,"London/Oxford, England",Trainee Clinical Psychologist | Project Coordinator @Mental_Elf | Views my own,2017-04-18 06:49:16,1686.0,582.0,10442.0,False,2021-02-17 18:50:36,"In response to the lack of support for Bangladeshi residents, @BanglaHousing have created a wide array of videos an… https://t.co/leaQg803ps",,Twitter Web App,False,2021-02-17 18:50:36,2021-02-17,18:50:36,2021-02-17 18:50:36
Legally Fabulous,,"We help you turn your PASSION into PROFITS with your DREAM Job or Business!  Coaching, Courses, Legal Forms⚖️ | Your Fab Life 🎙| Retail Store 👗",2015-01-21 20:57:31,284.0,63.0,23.0,False,2021-02-17 18:50:52,Check out our latest podcast episode of #YourFabLife 🎙streaming on all major platforms with @drnitalandry of… https://t.co/APDQPxlUYc,['YourFabLife'],Twitter Web App,False,2021-02-17 18:50:52,2021-02-17,18:50:52,2021-02-17 18:50:52
The Duchess of Bravo,"New York, USA","When I die dress me in head to toe Jovani, burry me at Villa Rosa with a bottle of Skinnygirl Margarita in my hand.",2018-10-25 16:35:59,159.0,441.0,1708.0,False,2021-02-17 18:51:03,@NIH @CDCgov @pfizer I’m young and healthy. I am very confident the COVID vaccine gave me shingles. Who is keeping… https://t.co/7aDukb1Ely,,Twitter for iPhone,False,2021-02-17 18:51:03,2021-02-17,18:51:03,2021-02-17 18:51:03
Brett Batten,,Author. Educator. Advocate.,2012-02-13 01:59:33,397.0,1144.0,206.0,False,2021-02-17 18:51:44,@CTVNews And...another senior dies. #COVIDVaccine #COVID19,"['COVIDVaccine', 'COVID19']",Twitter for iPhone,False,2021-02-17 18:51:44,2021-02-17,18:51:44,2021-02-17 18:51:44
Heidihi74,"North West, England",Looks like 2021 is trying to beat 2020. 😷,2020-06-19 07:53:45,24.0,71.0,1129.0,False,2021-02-17 18:52:08,"@IvanaCantoGiran Are YOU a covid denier, between the ages of 18-30? Why not sign up for the new vaccine trials?

Be… https://t.co/cn8dlMUvcH",,Twitter for Android,False,2021-02-17 18:52:08,2021-02-17,18:52:08,2021-02-17 18:52:08
Trixy,"West Hollywood, CA",Cray Cray Stuff on the west coast,2010-01-04 05:55:41,51.0,217.0,169.0,False,2021-02-17 18:52:28,".@karaswisher @nytopinion 
Why doesnt @BillGates provide Microsoft Suface tablets to #HighRiskNY persons to get… https://t.co/6LD3VbX2Gd",['HighRiskNY'],TweetCaster for Android,False,2021-02-17 18:52:28,2021-02-17,18:52:28,2021-02-17 18:52:28
mark easter,Worcestershire,"Group Clinical Director
Chief Pharmacist
Cyclist
Runner
Alpaca keeper
Nature lover",2010-11-20 20:26:17,390.0,208.0,2860.0,False,2021-02-17 18:52:39,Pfizer #Covidvaccine is peculiarly fragile &amp; needs careful handling. Less than 0.5% of the 30k doses we handled hav… https://t.co/JlNp8TBQyj,['Covidvaccine'],Twitter for Android,False,2021-02-17 18:52:39,2021-02-17,18:52:39,2021-02-17 18:52:39
Heidihi74,"North West, England",Looks like 2021 is trying to beat 2020. 😷,2020-06-19 07:53:45,24.0,71.0,1129.0,False,2021-02-17 18:52:56,"@2Shredifier75 @angierox30 @sincedtrading @Lukesters @Ash_Stewart_ Are YOU a covid denier, between the ages of 18-3… https://t.co/OUHujo5Rzx",,Twitter for Android,False,2021-02-17 18:52:56,2021-02-17,18:52:56,2021-02-17 18:52:56
Rich F'n Wisneski,New York,"Rich Wisneski Is an Actor, writer, comedian, USPS. Voice of https://t.co/g4QS0aSJIR He likes Wrestling & loves his wife @LauraMaeBker He/him.",2009-03-31 13:10:17,277.0,696.0,24038.0,False,2021-02-17 18:53:06,"@NJDeptofHealth from 99 to “you will be helped by the next available person” then 8 minutes of ringing, now silence… https://t.co/4XID8PMXEN",,Twitter for iPhone,False,2021-02-17 18:53:06,2021-02-17,18:53:06,2021-02-17 18:53:06
Coach Marty,"Illinois, USA","Coach at Plano High School
Teacher at Leland District #1

If you want something you never had, you must be willing to things you have never done.",2015-12-14 14:32:11,521.0,2990.0,28366.0,False,2021-02-17 18:53:11,"Vaccine round 2!

#scienceisreal 
#sciencedoesntcareaboutyouropinion
#COVIDVaccine https://t.co/T6mP34aIrK","['scienceisreal', 'sciencedoesntcareaboutyouropinion', 'COVIDVaccine']",Twitter for Android,False,2021-02-17 18:53:11,2021-02-17,18:53:11,2021-02-17 18:53:11
