user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
James Smith,"London, England","NHS. Nurse leadership, addiction psychiatry & public health, all views my own, etc.",2009-05-05 08:46:16,105.0,137,150,False,2021-02-13 10:47:25,Excellent news that NHSE have opened up vaccination to JVCI cohorts 5&amp;6 from Monday. We are powering through!… https://t.co/LiSUHTf6op,,Twitter for iPhone,False,2021-02-13 10:47:25,2021-02-13,10:47:25,2021-02-13 10:47:25
Only1MrsJCollins,Pixie & The Gas Man.   Jamaica,"'I can not and will not apologize for loving who I love and for following my heart'      'Though she be but little,she is fierce'
Looking good for 60👍🏻👏🏻",2011-08-18 13:49:41,657.0,2146,386,False,2021-02-13 10:47:31,"We’re in group 7 but me and hubby already had a message to make an appointment for the vaccine👍🏻👏🏻
#COVIDVaccine",['COVIDVaccine'],Twitter Web App,False,2021-02-13 10:47:31,2021-02-13,10:47:31,2021-02-13 10:47:31
HM Treasury,"Westminster, London",We're the UK Government's economic and finance ministry. Our aim is to promote strong and sustainable economic growth.,2009-01-12 16:04:17,431796.0,979,509,True,2021-02-13 10:48:15,"“Lets all do our bit and when it’s our turn, make sure we get there and get our vaccination.”

Chancellor… https://t.co/O5TKCCgN7V",,Twitter Media Studio,False,2021-02-13 10:48:15,2021-02-13,10:48:15,2021-02-13 10:48:15
Prerana Issar💙,"London, England","Chief People Officer @NHS, Champion for women and girls. Other connections - @WFP , @Unilever, Hindustan Unilever. Views my own. Pronouns she/her",2018-05-21 04:06:27,11479.0,1636,11738,True,2021-02-13 10:49:54,Looking forward to speaking with members of the south Asian community in 10 minutes about #COVIDVaccine with… https://t.co/FQIA7szxV0,['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 10:49:54,2021-02-13,10:49:54,2021-02-13 10:49:54
Chris Ducker,"Cambridge, U.K.","Founder & CEO of Youpreneur, Virtual Staff Finder & Live2Sell • 2 X Bestselling Author • Business Coach • Intl Keynote Speaker",2008-08-12 06:49:51,54810.0,160,5282,True,2021-02-13 10:50:56,"Tomorrow morning I’m getting my first COVID-19 vaccination. When you get called, please do likewise. Too many peopl… https://t.co/uZCeekdCHI",,Twitter for iPhone,False,2021-02-13 10:50:56,2021-02-13,10:50:56,2021-02-13 10:50:56
DCMS,United Kingdom,"UK Government Department for Digital, Culture, Media and Sport (DCMS). Blog: https://t.co/FuaY8JibQR Facebook: https://t.co/jsRMgvChpO",2008-12-29 12:57:08,239880.0,1439,8343,True,2021-02-13 10:52:36,"Thanks @BumbleCricket for supporting this important message!

If you’re aged 70 and over and have not had your… https://t.co/uu3RGkpmBD",,Twitter for iPhone,False,2021-02-13 10:52:36,2021-02-13,10:52:36,2021-02-13 10:52:36
Morrighan 🦅 Red 🐿LivesMatter #KBF,ENGLAND 🏴󠁧󠁢󠁥󠁮󠁧󠁿 GB 🇬🇧,Respect 4 Armed Forces/Veterans.. Nature 🌲🦎wildlife & 🐺Animal 🐘Lover 🐾 Do No Harm But Take No Sh*t. ☠️🏴‍☠️  #TheGreatReset #Plandemic  #KBF #NoVaccine,2014-03-09 16:11:14,12214.0,10449,116169,False,2021-02-13 10:52:38,"6 year olds,  being Volunteers!! Whaaat..the F  .....K 
👇🏻#covidVaccine 😡 https://t.co/dnyn9UsWcA",['covidVaccine'],Twitter for iPad,False,2021-02-13 10:52:38,2021-02-13,10:52:38,2021-02-13 10:52:38
The Light Warrior 🍄,This Material Plane ,"Who wants to be famous when you can be a piece of history?
https://t.co/rS32zsuFDB
SCREAMCROWFACE on Instagram.",2015-02-13 18:15:50,300.0,134,18909,False,2021-02-13 10:54:24,"Forgive me if I do not believe a single word this sell out says.

#COVIDVaccine
#covid 

 https://t.co/DiEY3w5vDr","['COVIDVaccine', 'covid']",Twitter for Android,False,2021-02-13 10:54:24,2021-02-13,10:54:24,2021-02-13 10:54:24
Shruti,,⭐️Dreaming Big 👩🏾‍💼#SINextGen Leader 2021 🏏All my own personal views,2019-04-30 20:17:30,578.0,523,6124,False,2021-02-13 10:54:47,"In other news, just took Daddy Saujani to get the #COVIDVaccine. Thank you NHS! If you get offered the vaccine plea… https://t.co/0slaensxVI",['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 10:54:47,2021-02-13,10:54:47,2021-02-13 10:54:47
Metro Group of Hospitals,,"Metro Group of Hospitals is a pioneer in the technological revolution in health care, rendering services to thousands of patients",2021-02-05 11:04:58,0.0,2,4,False,2021-02-13 10:56:01,"As of the 13th of Feb, 2021, Metro Hospital, Preet Vihar has successfully 2nd dose vaccinated staff! Here's a few s… https://t.co/07OLOf4IZF",,Twitter Web App,False,2021-02-13 10:56:01,2021-02-13,10:56:01,2021-02-13 10:56:01
