user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Biofourmis,"Boston, MA",We combine the power of #AI with #wearables data to enable personalized care that improves #PatientOutcomes and lowers #HealthcareCosts. | #DigitalTherapeutics,2017-09-24 13:39:19,601.0,354.0,498.0,False,2021-02-16 18:23:05,5 states have vaccinated a significantly higher proportion of people in the wealthiest 10% of counties. Connecticut… https://t.co/KfhO8PjxgO,,Sprout Social,False,2021-02-16 18:23:05,2021-02-16,18:23:05,2021-02-16 18:23:05
Manish Singh,"Chelsea, London","Dad, Chief Investment Officer| BTech 2000 @iitbombay | ex UBS, Societe Generale | Not investment advice| all views my own | 🇮🇳🇬🇧🇨🇳🇺🇸👨‍👩‍👧‍👦",2009-08-29 17:53:41,3638.0,1372.0,9269.0,False,2021-02-16 18:24:19,"Giants like Sanfoi, GSK, Merck have no #COVIDVaccine

Why ?

innovation is happening at smaller Cos.

Big become ri… https://t.co/7d2kUPai6K",['COVIDVaccine'],Twitter Web App,False,2021-02-16 18:24:19,2021-02-16,18:24:19,2021-02-16 18:24:19
Diana Barran,,"Lords Minister DCMS and Min for Civil Society inc charities, social enterprise, loneliness, youth social action + incl economy. Mother of 4, wife of a Saint.",2010-04-11 14:20:53,7602.0,1767.0,2538.0,True,2021-02-16 18:24:34,"And tomorrow it will be 10,001.  I’m off to @HomeOfCricket for my #COVIDVaccine - where else @DCMS @OliverDowden ?… https://t.co/tLnLQmNVho",['COVIDVaccine'],Twitter for iPad,False,2021-02-16 18:24:34,2021-02-16,18:24:34,2021-02-16 18:24:34
Katie Raby 🌸,"Liverpool, UK","Software engineer @taptrip ⭐️ #awscertified
Following my passion for learning & code 💗 
Bootcamp graduate 🎓 | Girls Who Code facilitator | content creator",2016-01-15 14:04:10,5135.0,1183.0,5912.0,False,2021-02-16 18:24:42,"Enjoying my relaxing week, doing my daily yoga, watching movies, working on a jigsaw, planning some fun coding for… https://t.co/GUMu2YQpWO",,Twitter for iPhone,False,2021-02-16 18:24:42,2021-02-16,18:24:42,2021-02-16 18:24:42
John Holderried,"Manhattan/day, Queens/night","Beer drinker, prodigious eater, trivia fiend, superfan. collector, consumer, agnostic, skeptic, letter-writer, professional organizer, future curmudgeon.",2009-06-02 23:17:22,233.0,538.0,325.0,False,2021-02-16 18:25:21,"Today I’m over-the-moon elated, 
Because I got myself #vaccinated.
Divine intervention?
No, just hypertension,
My B… https://t.co/NQLfH7ss3L",['vaccinated'],Twitter for iPhone,False,2021-02-16 18:25:21,2021-02-16,18:25:21,2021-02-16 18:25:21
Oklahoma Alliance for Healthy Families,"Oklahoma, USA","Our mission is to positively impact the health of our schools, communities and families by advocating for science-based health and immunization practices.",2018-10-17 19:32:24,556.0,1544.0,2339.0,False,2021-02-16 18:26:00,"""It is generally legal for an employer to fire employees refusing to follow workplace rules, with a few exceptions.… https://t.co/GpeOBmjeCG",,Twitter Web App,False,2021-02-16 18:26:00,2021-02-16,18:26:00,2021-02-16 18:26:00
Katie,Bolton,23 | Paediatric Nurse | Public Health masters student at @OfficialUoM🎓| All tweets are my own views 🌻,2012-05-02 20:37:16,289.0,882.0,770.0,False,2021-02-16 18:27:53,"My mum is having her covid vaccine on Friday! I cannot believe we're already on priority 6, this is incredible I'm… https://t.co/0rNB3RQVBw",,Twitter for iPhone,False,2021-02-16 18:27:53,2021-02-16,18:27:53,2021-02-16 18:27:53
Mary Cardaras,,"Writer, producer, PhD, International and Public Affairs, proud Greek, adoption activist.",2012-01-10 19:00:37,196.0,265.0,5302.0,False,2021-02-16 18:28:10,".Roll that one dose Johnson + Johnson vaccine out as soon as possible. The more we have, the better the world is!… https://t.co/nW1VusIJkn",,Twitter for iPhone,False,2021-02-16 18:28:10,2021-02-16,18:28:10,2021-02-16 18:28:10
Zerrick Henderson,"Saint Petersburg, Florida ",Congratulations To President @joebiden and Madam Vice President @kamalaharris! We Can Now Move Forward As A Unified Nation And Heal!,2013-12-16 20:48:44,6251.0,6875.0,92072.0,False,2021-02-16 18:29:42,Biden to increase number of vaccine doses to states #COVIDVaccine https://t.co/sGEneBT4f0,['COVIDVaccine'],Twitter for Android,False,2021-02-16 18:29:42,2021-02-16,18:29:42,2021-02-16 18:29:42
Informed Opinions,Canada,Journalists search #HerInformedOps for expert sources https://t.co/nWiXGjc7at ratio of 🚺:🚹 voices in #cdnmedia Working to amplify women's voices,2010-10-12 14:06:36,7052.0,7175.0,2141.0,False,2021-02-16 18:30:00,"""Canada has overlooked #disabled individuals &amp; their essential caregivers as a priority group in its #COVIDVaccine… https://t.co/I4B9N09EHN","['disabled', 'COVIDVaccine']",TweetDeck,False,2021-02-16 18:30:00,2021-02-16,18:30:00,2021-02-16 18:30:00
