user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
KL Walpole,New Jersey,"Sign language interpreter and child wrangler

I have a Primary Immune Deficiency (PID).",2014-07-23 17:59:08,194.0,145.0,22333.0,False,2021-02-17 22:44:57,"3 hours post #COVIDVaccine number 2: My arm is sore.
#PID @IDFCommunity","['COVIDVaccine', 'PID']",Twitter Web App,False,2021-02-17 22:44:57,2021-02-17,22:44:57,2021-02-17 22:44:57
FOX 5 Atlanta,Atlanta,More local news than any other station in the Atlanta area. Home to @GoodDayAtlanta @FOX5StormTeam @FOX5Sports @SKYFOXTraffic and more! #fox5atl,2008-12-03 14:09:12,630911.0,1652.0,8771.0,True,2021-02-17 22:45:00,"Wasted #COVIDVaccine doses in Georgia. 
The #FOX5 #ITeam Investigates TOMORROW night at 10. https://t.co/HdaI6qLs4o","['COVIDVaccine', 'FOX5', 'ITeam']",TweetDeck,False,2021-02-17 22:45:00,2021-02-17,22:45:00,2021-02-17 22:45:00
Children's Hospital of Richmond at VCU,Central Virginia,From casts to cancer – from simple to complex – we’re a nationally ranked children’s hospital that does all we can to give kids a shot at a healthy future.,2010-06-04 15:17:33,5340.0,1835.0,1899.0,False,2021-02-17 22:45:09,"More than 200,000 Virginians have received the #COVID19 vaccine, but how long does it take for the shot to give you… https://t.co/frYM7PaZdo",['COVID19'],Salesforce - Social Studio,False,2021-02-17 22:45:09,2021-02-17,22:45:09,2021-02-17 22:45:09
Luna 🇦🇺,,"The CCP cannot represent the Chinese people！ 
Love #Australia and #TheNewFederalStateOfChina！
#WhistleblowerMovement",2017-09-16 09:02:12,1177.0,774.0,7378.0,False,2021-02-17 22:45:56,"@Independent ""We are certainly not ready to vaccinate our children. There's been very little studies under 12 years… https://t.co/avUH3iFSxB",,Twitter Web App,False,2021-02-17 22:45:56,2021-02-17,22:45:56,2021-02-17 22:45:56
(((Nic S-DuPrahcess))),"Brooklyn, NY","Mom. Full-time student at CUNYZoom Hunter College ‘21, sad abt COVID-19. Worried abt pretty much everything these days🤦🏻‍♀️Proud Jewess, Zionist & BDSBuster👻",2009-04-22 20:53:20,1713.0,3432.0,40881.0,False,2021-02-17 22:46:20,@FDA_Drug_Info @US_FDA does anyone know if the current authorized Covid vaccines are still officially called “inves… https://t.co/lxKREGMmee,,Twitter for iPhone,False,2021-02-17 22:46:20,2021-02-17,22:46:20,2021-02-17 22:46:20
Tomas Howie,Magrothea,"Artist, musician, intellectual antagonist, hypothetical realist. Sole survivor of the total perspective vortex.",2009-03-26 17:03:48,2173.0,2927.0,153.0,False,2021-02-17 22:47:08,"#JoeBiden just claimed that we didn’t have a #COVIDVaccine until he took office. 

I don’t know who to pity more: t… https://t.co/uj1L29uiJJ","['JoeBiden', 'COVIDVaccine']",Twitter for iPhone,False,2021-02-17 22:47:08,2021-02-17,22:47:08,2021-02-17 22:47:08
Geopolitics & Empire,The Heartland,Interviews w/ experts. Host: @HrvojePM SoundCloud https://t.co/CV2WfXqbDe BitChute https://t.co/zCtu88c9PQ Odysee https://t.co/UwI4zhQHa6 Email List https://t.co/1R6eM5s0ja Telegram https://t.co/kugTEMZbEu,2015-02-22 23:55:05,5933.0,2794.0,1434.0,False,2021-02-17 22:47:50,The #DOD has been reluctant to publicly announce how many troops have received a #COVID19 #vaccination and how many… https://t.co/4y4HV0glJB,"['DOD', 'COVID19', 'vaccination']",Twitter Web App,False,2021-02-17 22:47:50,2021-02-17,22:47:50,2021-02-17 22:47:50
Luna 🇦🇺,,"The CCP cannot represent the Chinese people！ 
Love #Australia and #TheNewFederalStateOfChina！
#WhistleblowerMovement",2017-09-16 09:02:12,1177.0,774.0,7378.0,False,2021-02-17 22:47:58,"@Independent ""We are certainly not ready to vaccinate our children. There's been very little studies under 12 years… https://t.co/94mRvJXxkG",,Twitter Web App,False,2021-02-17 22:47:58,2021-02-17,22:47:58,2021-02-17 22:47:58
HR Policy Association,"Washington, D.C.",The Association of Chief Human Resource Officers,2009-11-05 16:51:52,196.0,297.0,251.0,False,2021-02-17 22:49:04,A recent @Littler survey found that 33% of employers plan to provide their employees with paid time off to get vacc… https://t.co/9rauaesp4n,,Sprout Social,False,2021-02-17 22:49:04,2021-02-17,22:49:04,2021-02-17 22:49:04
Alison Begas,"Dublin, Ireland","European since birth. Dubliner. Well Woman Centre CEO. History, books, classic films and politics. Views expressed are my own, RTs are not endorsements.",2010-02-19 12:38:42,1609.0,2780.0,37630.0,False,2021-02-17 22:49:50,"'Health optimizers' is an interesting way to describe self-obsessed Hollywood high-flyers.

If you don't want to fa… https://t.co/DGQYvwNSpJ",,Twitter for Android,False,2021-02-17 22:49:50,2021-02-17,22:49:50,2021-02-17 22:49:50
