user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Alison Begas,"Dublin, Ireland","European since birth. Dubliner. Well Woman Centre CEO. History, books, classic films and politics. Views expressed are my own, RTs are not endorsements.",2010-02-19 12:38:42,1609.0,2780.0,37630.0,False,2021-02-16 15:28:13,"My 94-year old Aunt, who had asymptomatic COVID last April, and who lives in residential care, is getting her 2nd s… https://t.co/Ck9TbPwtgB",,Twitter Web App,False,2021-02-16 15:28:13,2021-02-16,15:28:13,2021-02-16 15:28:13
Ronni Gordon,Western Massachusetts,"Freelance writer: health, fitness, arts, college pubs, dogs, tennis, cancer survivorship, @nytimes @espnW @nextavenue @healthline @vice #blogger #binders #ASJA",2012-05-03 21:22:34,2202.0,4505.0,2948.0,False,2021-02-16 15:28:24,"In this @SurvivorNetTeam story re struggle of cancer survivors like me to vaccinated, author suggests writing yr re… https://t.co/ljVx9FVtx0",,Twitter Web App,False,2021-02-16 15:28:24,2021-02-16,15:28:24,2021-02-16 15:28:24
Linda Floyd,,No to 'Neverendum'!,2012-12-26 15:51:45,891.0,807.0,33594.0,False,2021-02-16 15:28:29,"@DrTeckKhong Who cares!  If proof of #COVIDVaccine enables normal life to resume, bring it on!  @DominicRaab",['COVIDVaccine'],Twitter Web App,False,2021-02-16 15:28:29,2021-02-16,15:28:29,2021-02-16 15:28:29
Newsrael - 24/7 Live News Feed,"Iben Gabirol 166, Tel Aviv, IL","Around the clock news about Israel and the Middle East reported from an Israeli perspective. Expert opinions, business, Christian news and more! GET OUR APP!",2020-03-13 12:21:06,599.0,1286.0,391.0,False,2021-02-16 15:29:56,"#BREAKING 
PM #Netanyahu and Minister of Health Yuli Edelstein met today with #Israel’s 4 millionth vaccinated citi… https://t.co/ypCOBpF8m5","['BREAKING', 'Netanyahu', 'Israel']",Twitter Web App,False,2021-02-16 15:29:56,2021-02-16,15:29:56,2021-02-16 15:29:56
Bedminster Pharmacy,"4-6 Cannon st, Bristol BS3 1BN",Multi-Award Independent South Bristol Pharmacy.Championing Healthy Living across(Bemmy) Bedminster.Lead Pharmacist @adewilliamsnhs.We are @BrisTravClinic💉✈️🏖️,2015-04-14 19:29:48,872.0,335.0,6513.0,False,2021-02-16 15:30:09,"If you are in categories 1-4 on the Covid vaccine priority program (see list here: https://t.co/kzbMvijvDe), please… https://t.co/a7nh7q9bnf",,Hootsuite Inc.,False,2021-02-16 15:30:09,2021-02-16,15:30:09,2021-02-16 15:30:09
Kellaway Pharmacy,Westbury Park Bristol,Award winning independent NHS Pharmacy.Providing NHS and Private services.Passionately caring for our patients and their dignity. We are @BrisTravClinic 💉✈️🏖️,2015-06-06 16:10:22,295.0,335.0,2105.0,False,2021-02-16 15:30:09,"If you are in categories 1-4 on the Covid vaccine priority program (see list here: https://t.co/6CBnc66LmE), please… https://t.co/SP1N9sj43O",,Hootsuite Inc.,False,2021-02-16 15:30:09,2021-02-16,15:30:09,2021-02-16 15:30:09
African Network for Development Incorporated,,"African Network For Development, Inc (ANDI)’s mission is to provide access to resources for the wellbeing of African immigrants.",2020-06-12 05:57:49,0.0,26.0,3.0,False,2021-02-16 15:30:11,"DEBUNKING COVID-19 MYTHS
MYTH: COVID-19 vaccine causes irreversible side effects.
FACT: No patient so far has suffe… https://t.co/WOmzp39Djl",,Twitter Web App,False,2021-02-16 15:30:11,2021-02-16,15:30:11,2021-02-16 15:30:11
Paddy McKenna 🇮🇪,#MeathEast,"I'm known by the name of Paddy, but if you need to know who I really am, well that's a different story.
I am NOT politically alligned, 
but I am socially aware",2011-01-20 15:53:11,2325.0,4161.0,24460.0,False,2021-02-16 15:30:33,From reports coming to me from qualified carers who serve in Nursing Homes I'm very concerned about how… https://t.co/4IZeju8VBT,,Twitter for Android,False,2021-02-16 15:30:33,2021-02-16,15:30:33,2021-02-16 15:30:33
Ralph Alex Arakal,Bangalore,Covers Karnataka for @IndianExpress | Formerly @DeccanChronicle @TheAsianAgeNews | Views expressed = personal. Meaningful conversations. RTs ≠Endorsements,2009-09-20 10:26:24,6322.0,602.0,1006.0,True,2021-02-16 15:30:38,"#Karnataka Feb 16 #Covid19 update: 19,612 more doses (27%) of #COVIDVaccine inoculation achieved today (till 5.30 p… https://t.co/4wdcxqVQj9","['Karnataka', 'Covid19', 'COVIDVaccine']",Twitter for iPhone,False,2021-02-16 15:30:38,2021-02-16,15:30:38,2021-02-16 15:30:38
Theysaiddat🆘🌎😷,"New York, USA",#BuildBackBetter #ImpeachAndConvict45 Today&every day end’g in “y” is my favorite day. Love&Kindness. #WearAMask,2012-07-20 19:48:22,4057.0,4988.0,80393.0,False,2021-02-16 15:31:32,"#THEVIEW on distribution of #COVID19Vaccination #coronavirus has no category. Apparently, getting a #COVIDVaccine v… https://t.co/jeqxiQWlHK","['THEVIEW', 'COVID19Vaccination', 'coronavirus', 'COVIDVaccine']",Twitter for iPad,False,2021-02-16 15:31:32,2021-02-16,15:31:32,2021-02-16 15:31:32
