user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Marilyn Heine,,"Physician leader. Tenacious advocate. Passionate promoter of quality care, patient safety, & patient-physician relationship. #AMAAmbassador Inaugural Steering",2014-04-19 10:43:04,2012.0,1124,16971,False,2021-02-13 16:43:18,"#FDA’s #COVID19 vaccine efforts expand to developing public confidence

Get #COVIDVaccine to protect yourself &amp; lov… https://t.co/YoTZE0dBL0","['FDA', 'COVID19', 'COVIDVaccine']",Twitter for iPhone,False,2021-02-13 16:43:18,2021-02-13,16:43:18,2021-02-13 16:43:18
Fortitude JulⒶybib BilⒶl Huddlebeck,ClⒶgsborough,Carer of 28yo autistic/LD son. Bookoholic dreaming of a cybernetic heterotopia all watched over by neurodiverse machines of genderfluid grace. Vegan. 🇵🇸,2009-03-05 12:40:01,1205.0,2082,15655,False,2021-02-13 16:44:28,"I had my first #Covid vaccination this afternoon, and I’m very grateful to the professionalism of @NHSMillion staff… https://t.co/bNOgzyERaP",['Covid'],Twitter for iPhone,False,2021-02-13 16:44:28,2021-02-13,16:44:28,2021-02-13 16:44:28
Dr Ellie 😷🧼 🤲🏼,United Kingdom,NHS GP | Mail on Sunday Columnist | Telly,2010-02-15 14:42:55,36245.0,6832,19573,True,2021-02-13 16:44:34,"Over 25% drop in cases reported one Saturday to the next 

These are big drops now across the 7 day intervals.… https://t.co/QPgC5T4yqV",,Twitter for iPhone,False,2021-02-13 16:44:34,2021-02-13,16:44:34,2021-02-13 16:44:34
Chang Na MD MPH,,"@PermanenteDocs, health policy enthusiast, wellness advocate, Star Trek aficionado. #WomenInMedicine #HealthEquity Tweets = my own & not medical advice.",2016-12-12 06:25:28,2370.0,1549,39602,False,2021-02-13 16:44:38,@DrLindaMD @DianaShibaMD @PermanenteDocs @SCPMGCareers Thankful to efforts by incredible physicians who volunteer t… https://t.co/ayTXdrXBE2,,Twitter for iPhone,False,2021-02-13 16:44:38,2021-02-13,16:44:38,2021-02-13 16:44:38
Linda Girgis MD,"South River, NJ","Family Doctor, Editor-in-Chief of @physicianswkly, Author, @PROWDwomen, top-ranked blogger, clinical assistant professor @RWJMS, #Coptic #VaccinesWork #COVID19",2013-07-06 23:16:31,107350.0,91619,72795,True,2021-02-13 16:45:00,@KPSCALnews @KPPanoramaCity So awesome to see! Thanks to those great volunteers. Please get your #COVIDVaccine so w… https://t.co/AYdjLNlsA3,['COVIDVaccine'],Twitter Web App,False,2021-02-13 16:45:00,2021-02-13,16:45:00,2021-02-13 16:45:00
Tina Lucarelli,"Los Angeles, CA",DRE #02102354 - Realtor - Rodeo Realty - Trusted Expert,2014-07-28 20:07:47,1759.0,70,573,False,2021-02-13 16:45:16,"Check out my latest article: Economic update for the week ending February 13, 2021 https://t.co/ZDrVzJN8Dj via… https://t.co/RSFgdUCuWB",,Twitter Web App,False,2021-02-13 16:45:16,2021-02-13,16:45:16,2021-02-13 16:45:16
Donna Ockenden,"South East, England","A midwife, nurse & healthcare leader. For contact details please visit my website. A proud patron @MamaAcademy & trustee @FourStreetsChi",2016-04-03 15:47:01,3225.0,4297,3742,False,2021-02-13 16:45:36,Huge thanks to the truly ♥️wonderful ♥️team  at Tangmere Village Hall who helped ensure my 16 yr old  daughter got… https://t.co/Sb2lnPT58g,,Twitter for iPhone,False,2021-02-13 16:45:36,2021-02-13,16:45:36,2021-02-13 16:45:36
Chris Wales,Whitby,"Theatre loving, musical going Yorkshire chap. Opinions are my own.",2009-03-22 15:51:07,348.0,864,7398,False,2021-02-13 16:45:42,Mother has had her first jab @Whitbypavilion she said it was very organised 😃💙 #nhs #COVIDVaccine,"['nhs', 'COVIDVaccine']",Twitter for iPhone,False,2021-02-13 16:45:42,2021-02-13,16:45:42,2021-02-13 16:45:42
Whitney R. Robinson,"Chapel Hill, NC","Epidemiologist, health inequalities 👩🏾‍💻 #EpiTwitter #CausalInference #SDOH #GynHealth #datanerd #SARSCoV2 👨‍👩‍👦‍👦 🎧Co-host, @AcaDamesPodcast",2012-01-11 02:25:26,11266.0,986,30677,False,2021-02-13 16:47:43,"Ok, #COVIDVaccine hive mind. A relative of mine got his first vaccine dose (Pfizer) on February 5

On Feb 12, becau… https://t.co/xh2TZJavd2",['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 16:47:43,2021-02-13,16:47:43,2021-02-13 16:47:43
Steve Wang MD MBA,,"Permanente Radiologist, breast imager, B reader, data and health policy wonk. #HeForShe Tweets are my own. Not medical advice or endorsement.",2010-05-01 20:41:40,813.0,729,4109,False,2021-02-13 16:47:57,@cna006 @DrLindaMD @DianaShibaMD @PermanenteDocs @SCPMGCareers Super volunteers unite! To improve #COVIDVaccine acc… https://t.co/o9g0pdnjiX,['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 16:47:57,2021-02-13,16:47:57,2021-02-13 16:47:57
