user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
wgs waste management,"South East, England","https://t.co/4VJeaqTM3E Experts in All Dental, Clinical and Healthcare and PPE waste. washroom solutions and confidential waste. We are a family run business.",2016-11-30 13:50:41,138.0,610,99,False,2021-02-13 15:35:15,Please please can we get our clinical waste operatives vaccinated as priority to avoid the potential slow down in v… https://t.co/EIYqfTl4vT,,Twitter for iPhone,False,2021-02-13 15:35:15,2021-02-13,15:35:15,2021-02-13 15:35:15
Sema Sgaier,"Washington, DC","Working through pandemics: #COVID19, #HIV, #TB. Driven by discovery & passionate about #data, #globalhealth, photography, diving. CEO of @SurgoVentures.",2011-11-23 07:24:36,915.0,588,2116,False,2021-02-13 15:36:00,The @SurgoVentures follow-up healthcare worker survey shows #CovidVaccine refusals have dropped from 15% to 11% sin… https://t.co/WPxYhClR0w,['CovidVaccine'],TweetDeck,False,2021-02-13 15:36:00,2021-02-13,15:36:00,2021-02-13 15:36:00
Helen Pluess-Hall,,Mum. Paeds Nurse. Research Sister. Clinical Skills Tutor. Doctoral student 😬 Views are my own.,2012-05-31 15:04:54,99.0,304,238,False,2021-02-13 15:36:50,"We're opening this trial at Bristol Children's Hospital @uhbwNHS
Look forward to seeing our participants soon 👍… https://t.co/gHZGLbU5mg",,Twitter for Android,False,2021-02-13 15:36:50,2021-02-13,15:36:50,2021-02-13 15:36:50
Vahid Javan Kouzegaran,"The Island of Earth, Laniakea","Researcher in the field of #Analytical_Chemistry, #MOFs, #G4 #DNA interactions #sensing",2009-07-31 05:41:13,136.0,649,837,False,2021-02-13 15:38:51,"Those who think COVID-19 #vaccines  WILL modify them genetically,  should see it a huge #opportunity! 🤡

#COVID19… https://t.co/E5QMmJAqNm","['vaccines', 'opportunity', 'COVID19']",Twitter for Android,False,2021-02-13 15:38:51,2021-02-13,15:38:51,2021-02-13 15:38:51
NHS Greenwich CCG,"Greenwich, London","We are part of @NHSSELondonCCG, responsible for planning, buying and monitoring healthcare services for Greenwich residents.",2009-12-01 09:56:00,12217.0,5457,1142,True,2021-02-13 15:38:52,As well as on the bus our #CovidVaccine centre in #plumstead has also been busy today with support from… https://t.co/cCbIGbff5C,"['CovidVaccine', 'plumstead']",Twitter for Android,False,2021-02-13 15:38:52,2021-02-13,15:38:52,2021-02-13 15:38:52
Melissa Brown,,I'm Ian’s & Jalen's mom and I teach kindergarten. #RunHappy #uKNIGHTed,2015-12-09 14:10:23,387.0,1116,56568,False,2021-02-13 15:40:13,"That second Covid shot has me down and out today, but I’m still thankful that I had the opportunity to get vaccinat… https://t.co/RPvfhdOrka",,Twitter for iPhone,False,2021-02-13 15:40:13,2021-02-13,15:40:13,2021-02-13 15:40:13
The CREATIVE Mix,"Atlanta, GA","I'm a lady who loves to WRITE and tweet about CREATIVE people in politics, film, television & music.  I just love creative things...what can I say?",2019-04-05 19:43:21,307.0,680,14985,False,2021-02-13 15:41:15,19th &amp; 22nd:  Delete 'Summary' and 'Objective' from Your Resume -&amp;- Walgreens and Uber Partner to Offer Free Rides… https://t.co/AnTQk39Xz1,,Twitter Web App,False,2021-02-13 15:41:15,2021-02-13,15:41:15,2021-02-13 15:41:15
Baydz Balekdjian,Lebanon,"Advertising and Communication Expert : This is not a job , this is what i do . I love every second of it and i swing for the fences .:)",2009-06-28 20:41:00,532.0,690,11546,False,2021-02-13 15:41:40,"Am I missing something, Why selfies with the vaccine package  📦 in the back at the airport #VaccinationCovid #CovidVaccine #Covid_19 🤣🤣🤣🤣🤣🤣","['VaccinationCovid', 'CovidVaccine', 'Covid_19']",Twitter for iPhone,False,2021-02-13 15:41:40,2021-02-13,15:41:40,2021-02-13 15:41:40
Andrea,,"Find me on gab @andrea13
or mewe @and_kell Kell",2009-05-06 18:25:00,3867.0,1723,165519,False,2021-02-13 15:44:48,"We vaccinated. Our children were harmed some irrepably. We told our politicians, doctors, &amp; public health officials… https://t.co/WP6X4Lz1Dn",,Twitter for Android,False,2021-02-13 15:44:48,2021-02-13,15:44:48,2021-02-13 15:44:48
Opoyi,,High-quality trusted conversations around news and information.,2019-01-13 18:33:22,10013.0,55,23,False,2021-02-13 15:45:00,"For the first time, the #Oxford university has announced to assess safety and immune response of the #CovidVaccine… https://t.co/vlVwsSVIVW","['Oxford', 'CovidVaccine']",TweetDeck,False,2021-02-13 15:45:00,2021-02-13,15:45:00,2021-02-13 15:45:00
