user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Pierre LeMoine 🇨🇦 🙂,"Paris, TX",Member of @peoplespca and @VaccineChoiceCA @NoLockdowns1 #Bitcoin,2020-11-20 04:24:37,137.0,813,4417,False,2021-02-14 19:32:00,"It was only a coincidence: #California woman, 78, gets #COVIDVaccine then suddenly dies of... something else 
https://t.co/xVv4rnd8ev","['California', 'COVIDVaccine']",Twitter Web App,False,2021-02-14 19:32:00,2021-02-14,19:32:00,2021-02-14 19:32:00
Kazim Raja,London,,2014-08-16 10:29:52,6.0,22,143,False,2021-02-14 19:32:16,@RidgeOnSunday These politicians are looters. Charging £210 for a £50 home COVID test kit is day light robbery. Mr… https://t.co/2hQM5zR0km,,Twitter Web App,False,2021-02-14 19:32:16,2021-02-14,19:32:16,2021-02-14 19:32:16
Edward,"Staten Island, NY",Never Trump. Republican hater.,2010-11-14 16:44:41,83.0,450,3297,False,2021-02-14 19:32:20,"Viruses are smarter than humans.
#trumpvirus #coronavirus #COVIDVaccine #WhiteSupremacists #COVID… https://t.co/1msV3VRzup","['trumpvirus', 'coronavirus', 'COVIDVaccine', 'WhiteSupremacists', 'COVID']",Twitter for iPhone,False,2021-02-14 19:32:20,2021-02-14,19:32:20,2021-02-14 19:32:20
IamDaveHughes,,@iamdavehughes,2020-12-26 10:34:19,10.0,21,109,False,2021-02-14 19:32:26,"#COVIDVaccine  Covid Vaccine For Sale £$£$

Simple Payment Methods Available

Simply take it and pay with your life https://t.co/mYOd50ajXm",['COVIDVaccine'],Twitter Web App,False,2021-02-14 19:32:26,2021-02-14,19:32:26,2021-02-14 19:32:26
DrSossining,,Parenting/patient care/Puerto Rico/baking/traveling Opinions my own/RT or like not endorsement,2019-03-22 01:38:02,44.0,235,7425,False,2021-02-14 19:32:52,This is #cruelandunusual punishment. Why do our pts and loved ones have to be glued 24/7 to nys #COVIDVaccine websi… https://t.co/HdWtePSWmD,"['cruelandunusual', 'COVIDVaccine']",Twitter Web App,False,2021-02-14 19:32:52,2021-02-14,19:32:52,2021-02-14 19:32:52
Ed M Sawyer M.Ed,"New York, NY",Doctor of Education Program |Edu Leadership | School Leadership | Learning Design | Urban Leadership | Data Science | Project Mgmt |Change Mgmt|Consulting|STEAM,2008-08-28 18:40:10,889.0,615,1115,False,2021-02-14 19:33:01,Received my 2nd dose of the Moderna Covid-19 vaccine at 3:55pm on Saturday February 13 2021 at Bushwick High School… https://t.co/29xH7PTUMd,,Twitter for Android,False,2021-02-14 19:33:01,2021-02-14,19:33:01,2021-02-14 19:33:01
Robert Bolohan,"London, England",Designing ROI-Driven 𝗪𝗲𝗯𝘀𝗶𝘁𝗲𝘀 & Brands w/ 𝗣𝘂𝗿𝗽𝗼𝘀𝗲 | Helping Your Business 𝗦𝘁𝗮𝗻𝗱 𝗢𝘂𝘁 (B2B) | Building a Human Translation Agency @lotulyco,2021-02-11 11:53:54,3.0,7,14,False,2021-02-14 19:33:06,Nice. So no one's scared of the dentist anymore? Wow. 😂 #lockdown #bbc #COVIDVaccine #theindependent https://t.co/g97lI6iXN6,"['lockdown', 'bbc', 'COVIDVaccine', 'theindependent']",Twitter for Android,False,2021-02-14 19:33:06,2021-02-14,19:33:06,2021-02-14 19:33:06
DAVID J CARON,Antarctica,Memorable Meaningful Melodic Rock Music & Design https://t.co/oz7rH7ugYY https://t.co/KoqabkVXGB https://t.co/KEGEX8u225 https://t.co/LWdt8mL38c https://t.co/FnaftXeA5p,2012-04-14 15:47:38,22821.0,21092,584,True,2021-02-14 19:33:43,#COVIDvaccine #covidireland @HSELive @laoneill111 @LeoVaradkar @DonnellyStephen @SimonHarrisTD @MichealMartinTD… https://t.co/nW9SUnmQZ5,"['COVIDvaccine', 'covidireland']",Twitter Web App,False,2021-02-14 19:33:43,2021-02-14,19:33:43,2021-02-14 19:33:43
💙 Hibernating in Hampshire,"Hampshire, UK","Englishwoman in pyjamas. She/her. Slytherin, Remainer and chocoholic. Frequently misunderstood. Views are my own. Retweet doesn't mean I agree or endorse.",2017-02-22 18:02:02,224.0,1643,15796,False,2021-02-14 19:34:56,"""Rest of adult population-by autumn"" is a bit vague for what is a massive group.  Will this be done by age too, eg… https://t.co/PpS9lQ1t6k",,Twitter for iPhone,False,2021-02-14 19:34:56,2021-02-14,19:34:56,2021-02-14 19:34:56
GR,"Alberta, Canada",Indoctrinator - former journo - political moderate - retweet ≠ endorse - #Habs #Bombers #ForTheW #Raptors #WeTheNorth #BlueJays,2014-07-17 05:33:12,407.0,858,12208,False,2021-02-14 19:35:16,Accurate #COVID19 #COVIDVaccine https://t.co/CoC3M3LRle,"['COVID19', 'COVIDVaccine']",Twitter Web App,False,2021-02-14 19:35:16,2021-02-14,19:35:16,2021-02-14 19:35:16
