user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Samir Gondalia 🛳,"Boston, MA","Scientist - Science Communicator - Writer.  🛳
Cares about #Pharma Reputation. 
Host of #thefutureofpharma podcast.
Don't take my tweets too seriously. I don't.",2012-04-30 11:08:58,64.0,251.0,408.0,False,2021-02-16 19:30:05,"Day 2 - How does mRNA COVID vaccine work?

Have you had your vaccine or are about to? Do you how it works?… https://t.co/6yiYEJd4A7",,Twitter Web App,False,2021-02-16 19:30:05,2021-02-16,19:30:05,2021-02-16 19:30:05
The Rare One Rav,BK - Harlem,The Name Speak For Itself “💎”  https://t.co/5j7wQF1knS,2014-12-09 15:55:43,262.0,369.0,7383.0,False,2021-02-16 19:31:19,"@janiaabaniaaaa #NewArrival 💎 *Exclusively Sold At https://t.co/ER0DW3FrU4
#ppe #FaceShieldForSale #facemaskfashion… https://t.co/Z3GHWg2yCD","['NewArrival', 'ppe', 'FaceShieldForSale', 'facemaskfashion']",Twitter for iPhone,False,2021-02-16 19:31:19,2021-02-16,19:31:19,2021-02-16 19:31:19
The Rare One Rav,BK - Harlem,The Name Speak For Itself “💎”  https://t.co/5j7wQF1knS,2014-12-09 15:55:43,262.0,369.0,7383.0,False,2021-02-16 19:31:26,"@brattzlife #NewArrival 💎 *Exclusively Sold At https://t.co/ER0DW3FrU4
#ppe #FaceShieldForSale #facemaskfashion… https://t.co/7C6wsvO31R","['NewArrival', 'ppe', 'FaceShieldForSale', 'facemaskfashion']",Twitter for iPhone,False,2021-02-16 19:31:26,2021-02-16,19:31:26,2021-02-16 19:31:26
The Rare One Rav,BK - Harlem,The Name Speak For Itself “💎”  https://t.co/5j7wQF1knS,2014-12-09 15:55:43,262.0,369.0,7383.0,False,2021-02-16 19:31:33,"@sukihanagoat #NewArrival 💎 *Exclusively Sold At https://t.co/ER0DW3FrU4
#ppe #FaceShieldForSale #facemaskfashion… https://t.co/7Sbk47qDpK","['NewArrival', 'ppe', 'FaceShieldForSale', 'facemaskfashion']",Twitter for iPhone,False,2021-02-16 19:31:33,2021-02-16,19:31:33,2021-02-16 19:31:33
The Rare One Rav,BK - Harlem,The Name Speak For Itself “💎”  https://t.co/5j7wQF1knS,2014-12-09 15:55:43,262.0,369.0,7383.0,False,2021-02-16 19:32:39,"@unwinewithtasha #NewArrival 💎 *Exclusively Sold At https://t.co/ER0DW3FrU4
#ppe #FaceShieldForSale… https://t.co/M9XWBMbLWB","['NewArrival', 'ppe', 'FaceShieldForSale']",Twitter for iPhone,False,2021-02-16 19:32:39,2021-02-16,19:32:39,2021-02-16 19:32:39
"🐱🌈Amanda Green, Author😎🌹😁🐭🐈","Essex, England","#Author & BACP reg #Counsellor 
Memoir of my journey into mental illness & recovery 
* Self Help * Fiction 
❤ #cats/animals 
❤ #tattoos 
https://t.co/ip7FEojkb0",2012-02-24 17:30:00,15172.0,11763.0,15406.0,False,2021-02-16 19:32:43,"I cannot wait to get my vaccine, for myself and my freedom as I do not want covid-19, but mainly so I will be helpi… https://t.co/Ejk0NZmagJ",,Twitter Web App,False,2021-02-16 19:32:43,2021-02-16,19:32:43,2021-02-16 19:32:43
BritainBeyondBrexit #IStandWithNorthernIreland,,"Formerly known as BrexitBrit

Don't know who I despise more: SNP or the EU

Boris #InvokeArticle16 — Protect Northern Ireland",2015-07-28 13:27:12,23562.0,2265.0,25871.0,False,2021-02-16 19:33:24,"#@emmerdale actor Jurell Carter hits out at soap for promoting ‘experimental’ #COVIDVaccine  

Jurell previously po… https://t.co/GtKKqN5QLo",['COVIDVaccine'],Twitter Web App,False,2021-02-16 19:33:24,2021-02-16,19:33:24,2021-02-16 19:33:24
The Reis Group,"Washington, DC","A D.C.-based public relations agency specializing in health, healthcare, science, and social issues.",2016-04-19 18:36:04,312.0,508.0,336.0,False,2021-02-16 19:34:48,"What We're Reading: @statnews highlighted a @nature study on whether 8,000 U.S. and U.K. citizens planned to get va… https://t.co/PSAwfBaokE",,Twitter Web App,False,2021-02-16 19:34:48,2021-02-16,19:34:48,2021-02-16 19:34:48
Peter Skipton,,"""Ultimately nothing drives the herd as powerfully as fear. And fear drives support for authoritarian leaders."" Robert Higgs
Stop The Great Reset. End the wars.",2020-11-25 21:24:31,679.0,882.0,10.0,False,2021-02-16 19:35:02,"Fascist Facebook once again shuts down Israeli anti-immunity passport group, as growing numbers of people refuse to… https://t.co/3jLuqgcEYB",,Twitter Web App,False,2021-02-16 19:35:02,2021-02-16,19:35:02,2021-02-16 19:35:02
Tomás Ó Cárthaigh 🏴‍☠️🦜🏴‍☠️,"Galway, Ballinamuck, Banagher ","History, horse fairs, politics and poetry! #Aontú supporter: Ireland's left of centre #prolife party. #SIPTU #TradeUnion. Lapsed #Catholic. #CelticFC #Barcelona",2009-04-11 18:16:15,1340.0,4038.0,70592.0,False,2021-02-16 19:36:22,@IrishMirror Interesting - does the #ECDC think we are pulling the #COVIDVaccine  from out of our arses like the bu… https://t.co/OxE8nqb6qC,"['ECDC', 'COVIDVaccine']",Twitter Web App,False,2021-02-16 19:36:22,2021-02-16,19:36:22,2021-02-16 19:36:22
